,Term,Session,Career,Acad Group,Acad Org,Unique Instr Entity ID,Course ID,Offer Nbr,Subject,Catalog,Course Title,Section,Component,Association Primary Component,Section is Primary Component,Min Units,Max Units,Assoc,Class Nbr,Class Start Date,Class End Date,Location,Mode,Class Cap Enrl,Class Tot Enrl,Class Req Rm Cap,Comb Sect,Comb Sects ID,Unique Combined Section ID,Prim Res,Cmb Sctn Cap Enrl,Cmb Sctn Tot Enrl,Cmb Sctn Req Rm Cap,Cmb Sctn or Class Cap Enrl,Cmb Sctn or Class Tot Enrl,Cmb Sctn or Class Req Rm Cap,Grading,Class Type,Final Exam,Resp Car,Resp Group,Resp Org,Exam Key,Representative Row,Enrl by Exam key
492,2881,1,UG,AS,CHEM,2881-1-3122,351265,1,CHEM,2070,General Chemistry I,001,LEC,LEC,Y,4.0,4.0,1,3122,2024-08-26,2024-12-21,ITH,P,470,286,470,,,,,0,0,0,470,286,470,GRD,Enrollment,Y,UG,AS,CHEM,MLG02,MLG - SA Lead,756.0
493,2881,PR1,UG,EN,EN,2881-PR1-17272,367080,1,ENGRG,3400,EN Student Project Teams,611,PRJ,PRJ,Y,1.0,3.0,11,17272,2024-08-26,2024-12-21,ITH,P,100,6,100,,,,,0,0,0,100,6,100,OPI,Enrollment,Y,UG,EN,EN,P1-17272,Stand-alone,6.0
494,2881,1,GR,AR,AR,2881-1-9515C,374096,1,REAL,6101,Ecn of Real Estate and Blt Env,001,LEC,LEC,Y,3.0,3.0,1,19892,2024-08-26,2024-12-21,ITH,P,75,53,75,C,9515.0,2881-1-9515C,PRIMRES,75,67,75,75,67,75,GRI,Enrollment,Y,GR,AR,AR,1-9515,PrimRes,67.0
495,2881,1,GR,EN,CEE,2881-1-5684C,350653,1,CEE,5900,Project Management,001,LEC,LEC,Y,4.0,4.0,1,6500,2024-08-26,2024-12-21,ITH,P,154,50,154,C,5684.0,2881-1-5684C,PRIMRES,154,118,154,154,118,154,GRD,Enrollment,Y,GR,EN,CEE,MLG68,MLG - PrimRes Lead,151.0
496,2881,1,UG,AG,BIOMI,2881-1-11121,362588,1,BIOMI,1120,"Microbes,the Earth,&Everything",001,LEC,LEC,Y,3.0,3.0,1,11121,2024-08-26,2024-12-21,ITH,P,18,17,18,,,,,0,0,0,18,17,18,OPT,Non-Enroll,Y,UG,AG,BIOMI,1-11121,Stand-alone,17.0
497,2881,1,UG,AS,ECON,2881-1-11132,367399,1,ECON,4903,Quantitave Analy Econ Data,101,SEM,SEM,Y,3.0,3.0,1,11132,2024-08-26,2024-12-21,ITH,P,40,34,40,,,,,0,0,0,40,34,40,GRD,Enrollment,Y,UG,AS,ECON,1-11132,Stand-alone,34.0
498,2881,1,UG,EN,EN,2881-1-20040,366283,1,ENGRG,3900,Found Engrg Leadership,001,LEC,LEC,Y,2.0,2.0,1,20040,2024-08-26,2024-12-21,ITH,P,25,22,25,,,,,0,0,0,25,22,25,GRI,Enrollment,Y,UG,EN,EN,1-20040,Stand-alone,22.0
499,2881,1,GR,EN,MAE,2881-1-9958,361555,1,MAE,5700,Fnt Elmnt Anlys Mech&Aero Dsgn,002,LEC,LEC,Y,4.0,4.0,2,9958,2024-08-26,2024-12-21,ITH,AD,50,1,50,,,,,0,0,0,50,1,50,GRD,Non-Enroll,YO,GR,EN,MAE,1-9958,Stand-alone,1.0
500,2881,1,UG,PP,PP,2881-1-7083C,368869,1,PUBPOL,4101,Causal Reasoning & Plcy Eval I,001,LEC,LEC,Y,3.0,3.0,1,8011,2024-08-26,2024-12-21,ITH,P,45,7,45,C,7083.0,2881-1-7083C,PRIMRES,45,18,45,45,18,45,OPT,Enrollment,Y,UG,PP,PP,1-7083,PrimRes,18.0
501,2881,1,UG,IL,ILRGL,2881-1-18412,350212,1,ILRGL,3020,Strangers&Citizens:Immigratn,001,LEC,LEC,Y,3.0,3.0,1,18412,2024-08-26,2024-12-21,ITH,P,60,56,60,,,,,0,0,0,60,56,60,GRI,Enrollment,Y,UG,IL,ILRGL,1-18412,Stand-alone,56.0
502,2881,1,GR,EN,CEE,2881-1-7564C,358723,1,CEE,5930,Data Analytics,002,LEC,LEC,Y,4.0,4.0,2,7396,2024-08-26,2024-12-21,ITH,AD,84,2,84,C,7564.0,2881-1-7564C,PRIMRES,84,22,84,84,22,84,GRD,Non-Enroll,Y,GR,EN,CEE,1-7564,PrimRes,22.0
503,2881,1,UG,EN,MAE,2881-1-11388,373362,1,MAE,3870,Electric-Drive Vehicle Eng.,001,LEC,LEC,Y,3.0,3.0,1,11388,2024-08-26,2024-12-21,ITH,P,40,28,40,,,,,0,0,0,40,28,40,GRD,Enrollment,Y,UG,EN,MAE,1-11388,Stand-alone,28.0
504,2881,1,UG,AG,BIOMG,2881-1-8747C,353124,1,BIOMG,3850,Developmental Biology,001,LEC,LEC,Y,3.0,3.0,1,11392,2024-08-26,2024-12-21,ITH,P,28,16,28,C,8747.0,2881-1-8747C,PRIMRES,28,19,28,28,19,28,GRD,Enrollment,Y,UG,AG,BIOMG,1-8747,PrimRes,19.0
505,2881,1,UG,HE,HD,2881-1-8808C,357798,1,HD,2300,Cognitive Development,001,LEC,LEC,Y,3.0,3.0,1,11618,2024-08-26,2024-12-21,ITH,P,60,27,60,C,8808.0,2881-1-8808C,PRIMRES,60,55,60,60,55,60,OPT,Enrollment,Y,UG,HE,HD,1-8808,PrimRes,55.0
506,2881,1,GR,BU,AEM,2881-1-8981C,354538,1,AEM,7620,Microeconomics of Int'l Devel.,001,LEC,LEC,Y,3.0,3.0,1,12376,2024-08-26,2024-12-21,ITH,P,28,12,30,C,8981.0,2881-1-8981C,PRIMRES,28,15,30,28,15,30,OPT,Enrollment,Y,GR,BU,AEM,1-8981,PrimRes,15.0
507,2881,PR1,UG,EN,COMS,2881-PR1-0004C,361487,1,CS,4621,Computer Graphics Practicum,601,PRJ,PRJ,Y,2.0,2.0,1,7140,2024-08-26,2024-12-21,ITH,P,75,38,75,C,4.0,2881-PR1-0004C,PRIMRES,75,62,75,75,62,75,GRI,Enrollment,Y,UG,EN,COMS,P1-0004,PrimRes,62.0
508,2881,1,UG,EN,COMS,2881-1-6678,358525,1,CS,1112,Intro Computing: Engrg & Sci,001,LEC,LEC,Y,4.0,4.0,1,6678,2024-08-26,2024-12-21,ITH,P,294,213,294,,,,,0,0,0,294,213,294,OPI,Non-Enroll,Y,UG,EN,COMS,1-6678,Stand-alone,213.0
509,2881,1,UG,AS,ROMS,2881-1-10622,353183,1,FREN,3120,French Stylistics,101,SEM,SEM,Y,3.0,3.0,1,10622,2024-08-26,2024-12-21,ITH,P,16,5,16,,,,,0,0,0,16,5,16,OPI,Enrollment,Y,UG,AS,ROMS,1-10622,Stand-alone,5.0
510,2881,1,UG,IL,ILRGL,2881-1-10882,350319,1,ILRGL,4820,Ethics at Work,001,LEC,LEC,Y,3.0,3.0,1,10882,2024-08-26,2024-12-21,ITH,P,35,14,35,,,,,0,0,0,35,14,35,GRI,Enrollment,Y,UG,IL,ILRGL,1-10882,Stand-alone,14.0
511,2881,1,UG,EN,EN,2881-1-8691C,358597,1,ENGRI,1190,Bio Mat for the Skeletal Syst,001,LEC,LEC,Y,3.0,3.0,1,11187,2024-08-26,2024-12-21,ITH,P,50,24,68,C,8691.0,2881-1-8691C,PRIMRES,50,26,68,50,26,68,GRD,Enrollment,Y,UG,EN,EN,1-8691,PrimRes,26.0
512,2881,1,UG,EN,CEE,2881-1-8859C,373406,1,CEE,4760,Concrete and Masonry Structure,001,LEC,LEC,Y,4.0,4.0,1,11789,2024-08-26,2024-12-21,ITH,P,30,27,30,C,8859.0,2881-1-8859C,PRIMRES,30,36,30,30,36,30,GRD,Non-Enroll,Y,UG,EN,CEE,1-8859,PrimRes,36.0
513,2881,7W2,GR,VM,VM,2881-7W2-0085C,361232,1,VTBMS,7010,Mouse and Stem Cell Pathology,001,LEC,LEC,Y,1.0,1.0,1,13293,2024-10-16,2024-12-21,ITH,P,12,0,12,C,85.0,2881-7W2-0085C,PRIMRES,12,0,12,12,0,12,GRD,Enrollment,Y,GR,VM,VM,7W2-0085,PrimRes,0.0
514,2881,1,GR,IL,ILRGL,2881-1-18956,350353,1,ILRGL,5000,Labor Relations,001,LEC,LEC,Y,3.0,3.0,1,18956,2024-08-26,2024-12-21,ITH,P,50,49,50,,,,,0,0,0,50,49,50,GRI,Enrollment,Y,GR,IL,ILRGL,1-18956,Stand-alone,49.0
515,2881,1,UG,AG,ANSC,2881-1-10919,373273,1,ANSC,1500,Biology of Cats and Dogs,001,LEC,LEC,Y,3.0,3.0,1,10919,2024-08-26,2024-12-21,ITH,P,50,20,50,,,,,0,0,0,50,20,50,GRD,Enrollment,Y,UG,AG,ANSC,1-10919,Stand-alone,20.0
516,2881,1,UG,EN,MAE,2881-1-10921,354933,1,MAE,3260,System Dynamics,001,LEC,LEC,Y,4.0,4.0,1,10921,2024-08-26,2024-12-21,ITH,P,84,55,84,,,,,0,0,0,84,55,84,GRD,Enrollment,Y,UG,EN,MAE,MLG71,MLG - SA Lead,144.0
517,2881,1,GR,EN,MSE,2881-1-11189,354221,1,MSE,5210,Properties of Solid Polymers,001,LEC,LEC,Y,3.0,3.0,1,11189,2024-08-26,2024-12-21,ITH,P,67,53,68,,,,,0,0,0,67,53,68,GRD,Enrollment,Y,GR,EN,MSE,1-11189,Stand-alone,53.0
518,2881,1,GR,EN,CEE,2881-1-5686C,358725,1,CEE,5950,Const. Planning & Operations,001,LEC,LEC,Y,3.0,3.0,1,6602,2024-08-26,2024-12-21,ITH,P,60,30,70,C,5686.0,2881-1-5686C,PRIMRES,60,59,70,60,59,70,GRD,Enrollment,Y,GR,EN,CEE,1-5686,PrimRes,59.0
519,2881,1,UG,IL,ILRGL,2881-1-11205,358945,1,ILRGL,2050,Labor Relations,003,LEC,LEC,Y,3.0,3.0,3,11205,2024-08-26,2024-12-21,ITH,P,55,56,55,,,,,0,0,0,55,56,55,GRI,Enrollment,Y,UG,IL,ILRGL,1-11205,Stand-alone,56.0
520,2881,1,GR,PP,PP,2881-1-11209,352068,1,PUBPOL,5570,Health Care Organizations,001,LEC,LEC,Y,3.0,3.0,1,11209,2024-08-26,2024-12-21,ITH,P,43,35,48,,,,,0,0,0,43,35,48,OPT,Enrollment,Y,GR,PP,PP,1-11209,Stand-alone,35.0
521,2881,1,UG,BU,HA,2881-1-11213,372619,1,HADM,2011,Hospitality Quantitative Anlys,001,LEC,LEC,Y,3.0,3.0,1,11213,2024-08-26,2024-12-21,ITH,P,50,57,65,,,,,0,0,0,50,57,65,GRI,Enrollment,Y,UG,BU,HA,MLG50,MLG - SA Lead,168.0
522,2881,1,UG,BU,HA,2881-1-11438,372615,1,HADM,2221,Principles of Hospitality RE,001,LEC,LEC,Y,3.0,3.0,1,11438,2024-08-26,2024-12-21,ITH,P,70,54,70,,,,,0,0,0,70,54,70,GRD,Enrollment,Y,UG,BU,HA,1-11438,Stand-alone,54.0
523,2881,1,UG,IL,ILRGL,2881-1-9135C,371388,1,ILRGL,4367,Migration and Mobility,001,LEC,LEC,Y,3.0,3.0,1,18480,2024-08-26,2024-12-21,ITH,P,35,22,35,C,9135.0,2881-1-9135C,PRIMRES,35,22,35,35,22,35,GRI,Enrollment,Y,UG,IL,ILRGL,1-9135,PrimRes,22.0
524,2881,1,GR,AG,GDEV,2881-1-10952,367906,1,GDEV,6820,Community Org and Devel,101,SEM,SEM,Y,3.0,3.0,1,10952,2024-08-26,2024-12-21,ITH,P,24,10,24,,,,,0,0,0,24,10,24,OPT,Enrollment,Y,GR,AG,GDEV,1-10952,Stand-alone,10.0
525,2881,1,UG,AS,CHEM,2881-1-10960,351269,1,CHEM,2080,General Chemistry II,001,LEC,LEC,Y,4.0,4.0,1,10960,2024-08-26,2024-12-21,ITH,P,84,83,80,,,,,0,0,0,84,83,80,GRD,Enrollment,Y,UG,AS,CHEM,1-10960,Stand-alone,83.0
526,2881,1,UG,AS,ROMS,2881-1-4949,366732,1,ITAL,1201,Italian I,101,SEM,SEM,Y,4.0,4.0,1,4949,2024-08-26,2024-12-21,ITH,P,16,11,16,,,,,0,0,0,16,11,16,GRD,Enrollment,Y,UG,AS,ROMS,MLG29,MLG - SA Lead,93.0
527,2881,1,UG,AS,MATH,2881-1-10981,373307,1,MATH,3270,Introduction to ODEs,001,LEC,LEC,Y,3.0,3.0,1,10981,2024-08-26,2024-12-21,ITH,P,40,34,45,,,,,0,0,0,40,34,45,OPT,Enrollment,Y,UG,AS,MATH,1-10981,Stand-alone,34.0
528,2881,1,UG,AG,COMM,2881-1-1136,352879,1,COMM,2200,Media Communication,001,LEC,LEC,Y,3.0,3.0,1,1136,2024-08-26,2024-12-21,ITH,P,220,113,220,,,,,0,0,0,220,113,220,OPT,Enrollment,Y,UG,AG,COMM,1-1136,Stand-alone,113.0
529,2881,1,GR,EN,ECE,2881-1-10725,355011,1,ECE,6210,Theory of Linear Systems,001,LEC,LEC,Y,3.0,3.0,1,10725,2024-08-26,2024-12-21,ITH,P,32,27,32,,,,,0,0,0,32,27,32,GRD,Enrollment,Y,GR,EN,ECE,1-10725,Stand-alone,27.0
530,2881,1,UG,HE,TXA,2881-1-11026,352236,1,FSAD,4660,"Textiles, Apparel, Innovation",001,LEC,LEC,Y,3.0,3.0,1,11026,2024-08-26,2024-12-21,ITH,P,25,21,25,,,,,0,0,0,25,21,25,GRI,Enrollment,Y,UG,HE,TXA,1-11026,Stand-alone,21.0
531,2881,1,UG,EN,CEE,2881-1-8766C,373377,1,CEE,4555,Physical and Chemical Process,001,LEC,LEC,Y,3.0,3.0,1,11478,2024-08-26,2024-12-21,ITH,P,30,3,30,C,8766.0,2881-1-8766C,PRIMRES,30,26,30,30,26,30,GRD,Enrollment,Y,UG,EN,CEE,1-8766,PrimRes,26.0
532,2881,1,UG,AS,MATH,2881-1-9095C,357514,1,MATH,4810,Mathematical Logic,001,LEC,LEC,Y,4.0,4.0,1,18298,2024-08-26,2024-12-21,ITH,P,20,13,20,C,9095.0,2881-1-9095C,PRIMRES,20,16,20,20,16,20,OPT,Enrollment,Y,UG,AS,MATH,1-9095,PrimRes,16.0
533,2881,1,UG,AG,SIPS,2881-1-9230C,355305,1,PLSCI,3450,Basic Plant Anatomy,001,LEC,LEC,Y,3.0,3.0,1,18828,2024-08-26,2024-12-21,ITH,P,20,3,20,C,9230.0,2881-1-9230C,PRIMRES,20,5,20,20,5,20,OPT,Non-Enroll,Y,UG,AG,SIPS,1-9230,PrimRes,5.0
534,2881,1,UG,BU,AEM,2881-1-11045,367086,1,AEM,2050,Agricultural Finance,001,LEC,LEC,Y,3.0,3.0,1,11045,2024-08-26,2024-12-21,ITH,P,48,45,48,,,,,0,0,0,48,45,48,GRD,Enrollment,YO,UG,BU,AEM,1-11045,Stand-alone,45.0
535,2881,1,UG,AS,MATH,2881-1-3294,352338,1,MATH,3320,Introduction to Number Theory,001,LEC,LEC,Y,4.0,4.0,1,3294,2024-08-26,2024-12-21,ITH,P,40,40,45,,,,,0,0,0,40,40,45,OPT,Enrollment,Y,UG,AS,MATH,MLG18,MLG - SA Lead,75.0
536,2881,1,UG,AS,ENGL,2881-1-8291C,352694,1,ENGL,2010,Literatures in English I,001,LEC,LEC,Y,4.0,4.0,1,3312,2024-08-26,2024-12-21,ITH,P,30,16,30,C,8291.0,2881-1-8291C,PRIMRES,30,18,30,30,18,30,OPT,Enrollment,Y,UG,AS,ENGL,1-8291,PrimRes,18.0
537,2881,1,UG,EN,EN,2881-1-11522,373379,1,ENGRC,3026,Engineering Presentations,001,LEC,LEC,Y,1.0,1.0,1,11522,2024-08-26,2024-12-21,ITH,P,24,24,24,,,,,0,0,0,24,24,24,GRD,Enrollment,Y,UG,EN,EN,1-11522,Stand-alone,24.0
538,2881,1,UG,EN,EN,2881-1-11523,373379,1,ENGRC,3026,Engineering Presentations,002,LEC,LEC,Y,1.0,1.0,2,11523,2024-08-26,2024-12-21,ITH,P,24,24,24,,,,,0,0,0,24,24,24,GRD,Enrollment,Y,UG,EN,EN,1-11523,Stand-alone,24.0
539,2881,1,UG,EN,EN,2881-1-11533,373380,1,ENGRC,3027,Cross-cultural Comm & Ethics,001,LEC,LEC,Y,1.0,1.0,1,11533,2024-08-26,2024-12-21,ITH,P,24,21,24,,,,,0,0,0,24,21,24,GRD,Enrollment,Y,UG,EN,EN,1-11533,Stand-alone,21.0
540,2881,1,UG,EN,EN,2881-1-11534,373380,1,ENGRC,3027,Cross-cultural Comm & Ethics,002,LEC,LEC,Y,1.0,1.0,2,11534,2024-08-26,2024-12-21,ITH,P,24,12,24,,,,,0,0,0,24,12,24,GRD,Enrollment,Y,UG,EN,EN,1-11534,Stand-alone,12.0
541,2881,1,UG,EN,CEE,2881-1-8853C,373441,1,CEE,4535,Water Chemistry,001,LEC,LEC,Y,3.0,3.0,1,11792,2024-08-26,2024-12-21,ITH,P,50,6,50,C,8853.0,2881-1-8853C,PRIMRES,50,33,50,50,33,50,GRD,Enrollment,Y,UG,EN,CEE,1-8853,PrimRes,33.0
542,2881,1,UG,IL,ILRLE,2881-1-10800,359670,1,ILRLE,2400,Economics of Wages&Employment,004,LEC,LEC,Y,3.0,3.0,4,10800,2024-08-26,2024-12-21,ITH,P,55,55,55,,,,,0,0,0,55,55,55,GRI,Enrollment,YO,UG,IL,ILRLE,1-10800,Stand-alone,55.0
543,2881,1,GR,AG,SIPS,2881-1-19859,371183,1,PLSCI,5015,Hemp Production Systems,001,LEC,LEC,Y,2.0,2.0,1,19859,2024-08-26,2024-12-21,ITH,P,30,12,30,,,,,0,0,0,30,12,30,OPI,Enrollment,Y,GR,AG,SIPS,1-19859,Stand-alone,12.0
544,2881,1,UG,IL,ILRGL,2881-1-10808,358945,1,ILRGL,2050,Labor Relations,002,LEC,LEC,Y,3.0,3.0,2,10808,2024-08-26,2024-12-21,ITH,P,55,54,55,,,,,0,0,0,55,54,55,GRI,Enrollment,Y,UG,IL,ILRGL,1-10808,Stand-alone,54.0
545,2881,1,UG,EN,MAE,2881-1-5185C,354990,1,MAE,4700,Fnt Elmnt Anlys Mech&Aero Dsgn,001,LEC,LEC,Y,4.0,4.0,1,7071,2024-08-26,2024-12-21,ITH,P,78,18,78,C,5185.0,2881-1-5185C,PRIMRES,78,59,78,78,59,78,GRD,Non-Enroll,Y,UG,EN,MAE,1-5185,PrimRes,59.0
546,2881,1,UG,AS,GOVT,2881-1-9584C,368565,1,GOVT,3736,Ancient Political Thought,001,LEC,LEC,Y,3.0,3.0,1,21336,2024-08-26,2024-12-21,ITH,P,19,6,19,C,9584.0,2881-1-9584C,PRIMRES,19,8,19,19,8,19,OPT,Enrollment,Y,UG,AS,GOVT,1-9584,PrimRes,8.0
547,2881,1,UG,AS,CLASS,2881-1-7720C,369260,1,CLASS,1702,Archaeology-Great Discoveries,001,LEC,LEC,Y,3.0,3.0,1,5817,2024-08-26,2024-12-21,ITH,P,104,21,104,C,7720.0,2881-1-7720C,PRIMRES,104,102,104,104,102,104,OPT,Enrollment,Y,UG,AS,CLASS,1-7720,PrimRes,102.0
548,2881,1,UG,BU,AEM,2881-1-8484,350500,1,AEM,2100,Introductory Statistics,001,LEC,LEC,Y,4.0,4.0,1,8484,2024-08-26,2024-12-21,ITH,P,260,203,260,,,,,0,0,0,260,203,260,GRD,Non-Enroll,Y,UG,BU,AEM,1-8484,Stand-alone,203.0
549,2881,1,UG,AS,LING,2881-1-9294C,352728,1,LING,1101,Introduction to Linguistics,002,LEC,LEC,Y,4.0,4.0,2,19090,2024-08-26,2024-12-21,ITH,P,75,57,80,C,9294.0,2881-1-9294C,PRIMRES,75,74,80,75,74,80,OPT,Enrollment,Y,UG,AS,LING,1-9294,PrimRes,74.0
550,2881,1,UG,AS,ROMS,2881-1-9182C,367244,1,FREN,3560,Freud and Psychoanalysis,001,LEC,LEC,Y,3.0,3.0,1,18639,2024-08-26,2024-12-21,ITH,P,25,4,25,C,9182.0,2881-1-9182C,PRIMRES,20,26,25,20,26,25,OPT,Enrollment,Y,UG,AS,ROMS,1-9182,PrimRes,26.0
551,2881,1,UG,AS,ASRC,2881-1-9316C,368996,1,ASRC,4212,WritingHerStory,101,SEM,SEM,Y,3.0,3.0,1,19183,2024-08-26,2024-12-21,ITH,P,25,8,25,C,9316.0,2881-1-9316C,PRIMRES,25,16,25,25,16,25,OPT,Enrollment,Y,UG,AS,ASRC,1-9316,PrimRes,16.0
552,2881,1,UG,EN,STSCI,2881-1-7547C,364588,1,STSCI,3740,Data Mining & Machine Learning,001,LEC,LEC,Y,4.0,4.0,1,6895,2024-08-26,2024-12-21,ITH,P,56,48,112,C,7547.0,2881-1-7547C,PRIMRES,112,87,112,112,87,112,OPT,Enrollment,Y,UG,EN,STSCI,1-7547,PrimRes,87.0
553,2881,1,UG,AS,MATH,2881-1-3196,352116,1,MATH,1110,Calculus I,001,LEC,LEC,Y,4.0,4.0,1,3196,2024-08-26,2024-12-21,ITH,P,28,22,30,,,,,0,0,0,28,22,30,OPT,Enrollment,Y,UG,AS,MATH,MLG08,MLG - SA Lead,534.0
554,2881,1,UG,AG,NTRES,2881-1-8284C,353681,1,NTRES,2100,Introductory Field Biology,001,LEC,LEC,Y,4.0,4.0,1,1056,2024-08-26,2024-12-21,ITH,P,50,10,65,C,8284.0,2881-1-8284C,PRIMRES,50,48,65,50,48,65,GRD,Non-Enroll,Y,UG,AG,NTRES,1-8284,PrimRes,48.0
555,2881,1,UG,AG,SIPS,2881-1-0997C,361186,1,PLSCI,2110,Field Crop Systems,001,LEC,LEC,Y,4.0,4.0,1,1188,2024-08-26,2024-12-21,ITH,P,50,27,50,C,997.0,2881-1-0997C,PRIMRES,50,33,50,50,33,50,GRD,Non-Enroll,Y,UG,AG,SIPS,1-0997,PrimRes,33.0
556,2881,1,UG,AG,GDEV,2881-1-7476C,371724,1,GDEV,3030,FoodCycle: Systems Thinking,001,LEC,LEC,Y,3.0,3.0,1,2369,2024-08-26,2024-12-21,ITH,P,35,15,40,C,7476.0,2881-1-7476C,PRIMRES,35,23,40,35,23,40,OPT,Non-Enroll,Y,UG,AG,GDEV,1-7476,PrimRes,23.0
557,2881,1,UG,AS,ROMS,2881-1-3338,353154,1,FREN,1210,Elementary French,101,SEM,SEM,Y,4.0,4.0,1,3338,2024-08-26,2024-12-21,ITH,P,16,14,16,,,,,0,0,0,16,14,16,GRD,Enrollment,Y,UG,AS,ROMS,MLG26,MLG - SA Lead,150.0
558,2881,1,UG,AG,GDEV,2881-1-9586C,374270,1,GDEV,4190,Quantitative Research Methods,001,LEC,LEC,Y,4.0,4.0,1,21394,2024-08-26,2024-12-21,ITH,P,24,4,24,C,9586.0,2881-1-9586C,,24,18,24,24,18,24,GRD,Enrollment,Y,UG,AG,GDEV,1-9586,Pseudo PrimRes,18.0
559,2881,1,UG,BU,AEM,2881-1-5286C,361619,1,AEM,4520,Advanced Accounting,001,LEC,LEC,Y,3.0,3.0,1,8495,2024-08-26,2024-12-21,ITH,P,15,6,65,C,5286.0,2881-1-5286C,PRIMRES,65,40,65,65,40,65,GRD,Enrollment,Y,UG,BU,AEM,MLG77,MLG - PrimRes Lead,9.0
560,2881,1,UG,EN,EN,2881-1-2292C,358617,1,ENGRD,2210,Thermodynamics,001,LEC,LEC,Y,3.0,3.0,1,6593,2024-08-26,2024-12-21,ITH,P,287,252,287,C,2292.0,2881-1-2292C,PRIMRES,287,252,287,287,252,287,GRD,Non-Enroll,Y,UG,EN,EN,1-2292,PrimRes,252.0
561,2881,1,UG,EN,EN,2881-1-2439C,358608,1,ENGRD,2020,Statics & Mechanics of Solids,001,LEC,LEC,Y,4.0,4.0,1,6701,2024-08-26,2024-12-21,ITH,P,144,134,200,C,2439.0,2881-1-2439C,PRIMRES,144,134,200,144,134,200,GRD,Enrollment,Y,UG,EN,EN,MLG70,MLG - PrimRes Lead,269.0
562,2881,1,UG,AG,ENTOM,2881-1-9267C,355106,1,ENTOM,4550,Insect Ecology,001,LEC,LEC,Y,4.0,4.0,1,18977,2024-08-26,2024-12-21,ITH,P,35,10,35,C,9267.0,2881-1-9267C,PRIMRES,35,14,35,35,14,35,OPT,Non-Enroll,Y,UG,AG,ENTOM,1-9267,PrimRes,14.0
563,2881,1,UG,EN,EAS,2881-1-6543,354921,1,EAS,1310,Basic Prin of Meteorology,001,LEC,LEC,Y,3.0,3.0,1,6543,2024-08-26,2024-12-21,ITH,P,38,36,38,,,,,0,0,0,38,36,38,GRD,Enrollment,Y,UG,EN,EAS,1-6543,Stand-alone,36.0
564,2881,1,UG,EN,BMEP,2881-1-0429C,361192,1,BME,4010,Biomd Eng Anyls Mblc&Ctrcl Sys,001,LEC,LEC,Y,3.0,3.0,1,6629,2024-08-26,2024-12-21,ITH,P,72,69,72,C,429.0,2881-1-0429C,PRIMRES,72,69,72,72,69,72,GRD,Non-Enroll,Y,UG,EN,BMEP,1-0429,PrimRes,69.0
565,2881,1,UG,EN,MSE,2881-1-0454C,358676,1,MSE,4020,"Mech Prop-Matls,Process,Design",001,LEC,LEC,Y,3.0,3.0,1,6647,2024-08-26,2024-12-21,ITH,P,40,26,40,C,454.0,2881-1-0454C,PRIMRES,45,43,45,45,43,45,GRD,Enrollment,Y,UG,EN,MSE,1-0454,PrimRes,43.0
566,2881,1,UG,HE,HD,2881-1-9499C,353846,1,HD,2510,Social Ger:Aging & the Life Cr,001,LEC,LEC,Y,3.0,3.0,1,19954,2024-08-26,2024-12-21,ITH,P,37,31,60,C,9499.0,2881-1-9499C,PRIMRES,37,36,60,37,36,60,OPT,Enrollment,Y,UG,HE,HD,1-9499,PrimRes,36.0
567,2881,7W2,GR,AR,REAL,2881-7W2-12806,367120,1,REAL,6230,RE Statistical Modeling,001,LEC,LEC,Y,1.5,1.5,1,12806,2024-10-16,2024-12-21,ITH,P,48,23,48,,,,,0,0,0,48,23,48,GRI,Enrollment,Y,GR,AR,REAL,7W2-12806,Stand-alone,23.0
568,2881,1,UG,EN,BMEP,2881-1-9522C,367042,1,BME,4410,Biofluid Mechanics,001,LEC,LEC,Y,3.0,3.0,1,20088,2024-08-26,2024-12-21,ITH,P,40,6,40,C,9522.0,2881-1-9522C,PRIMRES,40,17,40,40,17,40,OPT,Enrollment,Y,UG,EN,BMEP,1-9522,PrimRes,17.0
569,2881,1,UG,AS,GOVT,2881-1-20081,374092,1,GOVT,3061,Climate Politics in the US,001,LEC,LEC,Y,3.0,3.0,1,20081,2024-08-26,2024-12-21,ITH,P,30,20,30,,,,,0,0,0,30,20,30,GRD,Enrollment,Y,UG,AS,GOVT,1-20081,Stand-alone,20.0
570,2881,1,UG,AS,MATH,2881-1-9454C,358881,1,MATH,4210,Nonlinear Dynamics and Chaos,001,LEC,LEC,Y,3.0,3.0,1,18306,2024-08-26,2024-12-21,ITH,P,80,59,90,C,9454.0,2881-1-9454C,PRIMRES,80,80,90,80,80,90,OPT,Enrollment,Y,UG,AS,MATH,1-9454,PrimRes,80.0
571,2881,1,UG,EN,MAE,2881-1-7636C,367170,1,MAE,4060,Intro Spaceflight Mechanics,001,LEC,LEC,Y,3.0,3.0,1,6972,2024-08-26,2024-12-21,ITH,P,68,56,68,C,7636.0,2881-1-7636C,PRIMRES,83,83,83,83,83,83,GRD,Enrollment,Y,UG,EN,MAE,1-7636,PrimRes,83.0
572,2881,1,UG,HE,HD,2881-1-8718C,373091,1,HD,1130,Intro to Human Development,001,LEC,LEC,Y,3.0,3.0,1,11286,2024-08-26,2024-12-21,ITH,P,400,241,400,C,8718.0,2881-1-8718C,PRIMRES,400,334,400,400,334,400,OPI,Enrollment,Y,UG,HE,HD,1-8718,PrimRes,334.0
