student,exams
c018909c88fa5871945e1556470891b4046c1391c832d40af5093316f6cde971,"['1-1687', 'MLG02', '1-7971']"
c01d6f78bd90719b3d648b9834ad3851778cf5decf5f6952ba5b5ab8d47363dd,"['MLG02', '1-3026']"
c02d752228053d7c084f3d53d9cfd18e1d6206a40114e5e8c7401bb15bde0b91,['1-6533']
c02ee219ef4a068404deba4fc28da1f35dcbbf05757f08dd1e2e139a91dea153,"['1-1530', '1-8567', 'MLG66', 'MLG03', '1-3056']"
c035f135e50e20e316380d95770e7ff4a189d2267c0cb6277bc7ad5f0e894618,"['1-2272', '1-5642', '1-8986']"
c03d74c99cbee8a2061cf8e90c6c5a8e53238114c37130d326fe2251f16d1573,"['1-7636', '1-7987', '1-6684', 'MLG71']"
c03e56e5cfb278e0538363121756a20adf273aad39782e24d49a76a5c71ea430,"['MLG52', 'MLG06', 'MLG50']"
c042d65c36aa0d54dec43e14c08bf33b285b47ac467666e480411ca86cabf17b,['MLG68']
c044bda3ebab2ca44be8c8a17456a6936364783dc40c191ced7dcaeff065dde7,['1-6015']
c04513a9c8b2540f0db219d3cb8a4ce0ede1ede9bfaed95076af9962930e79f4,"['MLG51', '1-11438', 'MLG57']"
c04556e9bd27452ca4023090282c09862f0338e879861215544e215e81bca7b8,"['1-0541', '1-6166', 'MLG63', 'MLG15']"
c0503ec46eaee300fa0fc0002ce45e69b19fd402d3f48bb2fd6cf818b7bd5868,"['1-2292', 'MLG70', 'MLG63', 'MLG15', '1-3186']"
c05062f93d765332f55d8bdf36d920b130eae9aa47eef3ad3ee99cd9bad5ae96,"['1-5899', '1-9291', '1-20081', '1-19755']"
c05142b8e79a77b8f229999e030704081b8606cb0c9b67e0a619ae0e7bbaa6d1,['MLG08']
c051ec4b22e2f7c623a7b3c1a2f434d43dc6e16d0eac3ab813c3850a726bd5dc,"['MLG11', '1-3523']"
c0541fbb07581e26cf4d38344213706b89f35f7cf44ddba06ef523fe6bed9372,"['1-8165', 'MLG02', 'MLG08']"
c0560dae523b1ac1c0306daa9fa5d3595931d7e2447c9d68f01d27c2f25a5e47,"['1-3056', 'MLG15']"
c05ce3983070883749b51f9531936f841450ae2ea6629d59be3efb32862247d3,"['1-1367', '1-19121', 'MLG06']"
c066f6f3eaecabc04f6f4f63e96c2426c7a2a349ed6161f7e933d3dc087168ac,['1-2485']
c06bfe338c645e7c67bacd825d949082dbbf2f741d98f185c5a1439f37571c7e,"['1-6568', '1-6569', 'MLG63']"
c06cc4044d5c04f2f8a45fdacab9439ac804ea76609fafe07f00988581d68599,"['MLG14', '1-3037', 'MLG63']"
c07b3fbd803df44140f3b3094257d1c518467066bdaae8597ddc9c6d932ac8d1,"['1-4654', 'MLG02', '1-19755']"
c07dcaf417bff7e8acd62728adf1c044af971f4fe1e0d454a2d7d7c767ea5129,"['1-2432', '1-3523', 'MLG11']"
c07f5ca8c37e3af48d84e9435e0374d6e287f1bf277de66305227ee40daacbb0,['1-18435']
c0857e6afa51fd2aa76a12c7c3abebd1003b09895d069c7384f10a67515eb64f,"['1-2292', 'MLG70', 'MLG63', 'MLG14']"
c089e23c7817cee76c960caffb947fc9b5111246b65549506580b7bfcd5792a9,"['1-1005', '1-10043', 'MLG03']"
c08a6209c5c488fa989b31663d004ae8871ffa16cc79a9b3b090496b026c4bb7,"['1-7936', '1-3523', 'MLG11']"
c08c0e68680b9e03facb49dc2f6d7f5831eb840ab4d456b01c7eea6c03206b77,['1-8087']
c08f1604209d1bf8d3d3ddec3d298e676e72b0fb6b5f341b77d9145ae50ecb09,"['MLG57', '1-8611']"
c08f480bd33b1c090d930c4efc623641e83f255a27c176cda24ba31563f374ff,"['1-5537', '1-5686', '1-7870', '1-7870']"
c0939f03d9912be21da84d73be5dc738c7c2121b2d785014a45115c94019de30,"['1-8165', 'MLG08']"
c098158531f49e2ef6cd8540bd55488b5ceb2db493ad48becd803526c7da8841,"['1-8121', '1-8564', '1-9454', '1-8611', '1-19755']"
c09f4b44fe5f8b49c8a846573523f4e643dc7f4923ef9f09f3722b7231d59e7f,"['1-3496', 'MLG13', 'MLG06']"
c0a8bc66e0c4c1ed848d47bfb54d04580ac650f35d97026e334dbc5d64a5a40f,"['1-5686', '1-8765', '7W2-12806']"
c0a8df7931d47a24fa03f4b814dd6ae84a633e9b3aa8a4308859d31f96dcdaa9,"['1-5696', '1-7302']"
c0a94f55d98f03902437203de27f353ca2922f2d6d9fefac9ea94e554155c60e,['1-5635']
c0ab677a64852f915a952cdc2fb3928116dd992bfd65dedffca179865914f154,"['1-19257', '1-3369']"
c0ad0048d373eda56cc53c678e430ecded9f25eeffd0029a077299d76bbefa8b,['1-7943']
c0af2a31639e2226b4a4eb05b611a343d79d8a37cc8211486168c0caffb4bb54,['1-6101']
c0b34b6cfea3577090b727e03d948cb0bbef7017b88654f088170fcce7e934f1,"['1-3523', 'MLG11', 'MLG06']"
c0bd95a2cc1903085b5d9dc10fcf1aae33b49b7bead0656547a29387dfaf1943,"['1-4654', '1-7656', '1-20100', '1-19755']"
c0bfe25d538008a81f4e3ed8e2ed2db2e78cca414c744372e266abca5403d15d,"['1-7402', 'MLG48', 'MLG47', 'MLG50']"
c0c38c9e8929f4f3a4c45af34a959b11120bebf7e9844662a2be580ebc0820f3,"['1-2292', 'MLG70', 'MLG63', 'MLG15']"
c0c4106bc7e860166495925b2709796cf502978396862384066738571a31f7ee,"['MLG27', '1-3364']"
c0cb3e48796ff43e1bcd7ab6f606998f1092a3aeface384bc64349f26cb5798a,"['1-6569', 'MLG45', 'MLG15', 'MLG63']"
c0d5cded7ef8023e6780b58e38a968db3146ce818f462849686f737a3ba15538,"['1-19257', 'MLG20', '1-11522']"
c0da4792e9d3aa240ddfa905879e1fb66ccb09ba97f059b9211a6134509a1dc3,['1-9291']
c0db96720632a2c28860af0855c8f393a808490ce96fd0c5fdf8952b33f7b912,"['MLG73', '1-8480']"
c0e132174cfe2cb060b1295fb26fdda90e1ff94f1054aae13f08edbad42ec1d9,['1-6654']
c0e2cb46e522b60fd8ee5f20b2532f514b7b2700a761596754b49d4982db54eb,"['1-9515', '1-19133']"
c0e57539f13f94ec52560b45638b80e1fe487fe3283871b96668e5ecdb938f22,"['1-1633', '1-5642', '1-7460']"
c0e98b3414b96736afa10ad7dd9ebe3a90fed2df4d350be11a56b6da5bfa5ce1,"['1-9341', '1-2829', '1-2699']"
c0e9de06df1a0f9f1e281d13520d3e6452c954328f00e36f26593ca373ac5531,"['1-1005', '1-10043', '1-3509']"
c0ea70c18747b31f47e1640d00e294a0f07f96f9e7ccc6b2716d5799baa9f6e6,"['1-0529', 'MLG64', '1-7187', '1-3186']"
c0eb293e04387f458e174ba0f4b3adf0faf288f3e6e2eb150854da3c7449179f,"['1-5635', '1-6166', '1-6568', '1-7187']"
c0f47dca9400ccd196a0d145b4d89a36e2f9f5d21575cce810830835eb509640,"['1-7636', '1-7901', '1-7107', '1-11388']"
c0f4a634289fbaabd50eaee76addbc91efe82b8ae9ca21de9de96e0abb93c979,"['1-7081', '1-9399', 'MLG08', '1-3051']"
c0f522bc7cb7c4ebfaad3cbf91faa7805ed241767cfe80df2a44ebc1ee43e009,"['1-7425', '1-17959']"
c0f573e3bbb669245133c9711ef324d7f25f80f0dc46fb31d2b8776c5bfb73ea,['1-19257']
c0fc9d4e224432350f3d194b2a008b092cb0e68354311b704c3d95e57291f423,"['1-9071', '1-9100', '1-1005', '1-1655', 'MLG03']"
c1016260ac6e00338d8b2618366698e7956d4475ead201c26dd744405910cd62,"['MLG67', '1-6543', 'MLG09']"
c1060e4cb2b41f6d8a7faddf83d454188dc32a450fb50c115980bdff6f512d1b,"['1-7402', 'MLG11']"
c10edfe6fe2e3e41aca0b97208b118cfb0bf589438c129291c3b2096281d7bcf,['1-3037']
c11191950b4b1605096c702919a549908aaf4b7f57e4c8103709c469816ab23a,"['1-0541', '1-1633', '1-6568', 'MLG15']"
c120def9265e0ef114a0087a84e5587cf3ba64196fe8b923cbd27e7985975003,['1-1099']
c1229bd43ee0ee6d4615cb9b2dc22c8c39066cf6e1628661be5837afb09fd175,"['1-0529', '1-7589', '1-6677', '1-11523']"
c122d60e01c1cf305420b171e5718503c107b0e225567a79229ee1dbe205558f,"['MLG65', '1-3152']"
c126489392dcc9f1767ac1a3db857ff11886eec26dfea877fbe9ca7b44c7c5b6,"['MLG47', '1-8629', 'MLG48']"
c130d1d1d55dc56c37a4f8919faf89e7938bd68cecbd7a1a53c5238f7572fbf5,"['1-2364', '1-7172', '1-7403', 'MLG12']"
c132ad264177c5a0877e63448b12e8f7729c734e220b2951356afa65e32be9ea,"['1-9340', '1-19257']"
c1362ca8e75454e017d294f3941dac80bc2ecbe996ce8bf93550b1be718bfed1,"['1-3026', 'MLG38', 'MLG02']"
c13729463e1c50121a702ab5767c6ca09496b86f35e0700d8c4b6fedeb492be1,"['1-5899', '1-1136']"
c138258312cff02ad647a089f0f7839e917c0e9b10e5c0e1eb04b9cc4a462527,"['1-1633', '1-6727', '1-7302', 'MLG15']"
c1396928381c53eb9a76d9a81c856362a16349da8c28af55b8f72fcd3eb04e45,"['1-8165', 'MLG02']"
c13b152e0aeb49c6c9aa5e01c88e9d84d0124b41abfe8010c2e7bf681fb4499a,"['1-7901', 'MLG74']"
c13c07a86da26fbf58e2fbb9a659ae9629fab3231006f9ba9c8523870d2cbed9,"['MLG12', '1-3405']"
c13df9148f41b4e1d1767730427cf45ae5d94d7fac1f3d787bdb3779a31207dc,"['1-9157', '1-8681', '1-8044', '1-11205']"
c148cceb2b902865992c29fe74a2ba88a73796bb4146351d915d1f90986fd5bf,"['1-8702', '1-17959']"
c148fff6e24bdbebdfb75f2041e5768483a5cbb3dc5e3fab9eba52b0a884ae2d,"['1-8228', '1-6637', '1-20077']"
c14b828d1cf38512f66a5ac74ce98e5f91806f742055ba230f32cf43a73ad543,['1-7900']
c14e5eefe6aa8e6f92a47b60ce3c23afe4aad6565713147de1bb4d4fd92b3451,"['1-0677', '1-7348']"
c14eb564c171e280b18c072b9ba7f901203631e74048c11f5153755d659a6257,['1-1099']
c14fd6c59d0715f9b38bc8dab913e7e49b54c447b83ac97dbe6305dad9b6a172,"['1-1466', '1-6637', '1-20077']"
c1599a0439e557bf0a4e2b860794449b3aafbe40c47a0b277df4764ee7581cb5,"['1-19755', '1-7971']"
c160c7c4e2020edd10dea5baabe37e5d694eea0fc9092d41ac57c853c44a29c5,"['1-7547', '1-6953']"
c16f3f237382d56086c0043ad9d985f3d58b16368f35f8f43ce7e31d32dcab82,"['1-6727', '1-6684', '1-7038', 'MLG71', '1-7522']"
c1705e4d7583bfac17faa5959d565a6b565269d579669ee9dd1bfacaa819bf5e,"['1-8567', 'MLG06']"
c170ac7ce53feff9c0a14d977521363cca9d0ad5905dfd2cd453509803e6554b,"['1-7625', '1-8766', '1-9245']"
c173e95ad106608b60e0e079b0eb3280043cc8722c4a256ef91937a213bee9cd,"['1-0708', '1-1633', 'MLG66', '1-1119']"
c17a65bf49d280c70685ffd1030b418e34722f9c68cee51b93478072c31ff746,['1-2742']
c17aab17981aa747a5075cc891009ca4c87c63994de886ed20d144ac687bf839,"['1-18869', '1-12345']"
c17f8d89814bedd7a982f94f6ae5b3e91b80cf736289bb9952dc1089f1913e2b,"['1-0677', '1-7425', 'MLG03', '1-3037']"
c184303eafcd290e9b69d306dbc45c908a75b4e1c590312fa1287106c1c53ccf,"['1-5635', '1-6953']"
c1872822f897557bab9e4d8787bbf3bf916ae27b7915a99fea202f4dd2f34e87,"['1-2292', 'MLG70', 'MLG63', '1-3026', 'MLG14']"
c1877a9ad611122499a49c2005ca18c42c5d3ff2cd6d765170cba6ab57ce6613,"['MLG59', '1-7622']"
c18902a18506ee155ab586925453f6c9f33220172abceabee91c7536287d7f4f,"['1-7971', '1-19884']"
c1893ba858a4e9a888e4cd7b53b290c5fba639d6e7bcf6c65791386ef28ec351,"['1-7725', '1-6568', '1-6591', 'MLG14', 'MLG63']"
c194762dfea054778e4811d87541dfc0a25c34773e09a6855bc9fce58cebb916,"['1-7621', 'MLG57']"
c197f437b1786c9279c40367296ac3307e7956e0a4360978a494143fc00945dc,['MLG15']
c198ab07fae10e53bee90065cafac634141a749fe9c4c84a5b8558515c81fb41,"['1-0598', '1-0983', '1-8808', '1-7971']"
c19a1a19c45220ea5df13b6c4d3c8f9acad13b66e910dd7667e58c834d9577ae,"['1-1655', '1-3496']"
c1a690be786010e17173a3b25fd6ba8c04ae372423f989282e11e81442990202,"['1-1035', '1-18635']"
c1a6c0fd0eda081ebd2a90de3655f0eb63607502fc7df6c84f560918b81187b7,"['1-3523', 'MLG11', '1-6678']"
c1a8a5b1941220aa43ae5a752d825ed11e7e7cfd08b918b62755a93d438e9013,"['1-2292', 'MLG70', 'MLG14', 'MLG63', '1-3186']"
c1a9deea8976ba01c9f650b13e63199fee979f82d5c239ecc8ba1575f0e8e450,['1-8630']
c1aa8729acf6d974bf814d21dd7e33e27313a687309b1ccde7eb0ba08063a5ae,"['MLG67', '1-7899', '1-19859']"
c1abfac97bee7d0fda2d1106e33be94ae29b2ada5c93c8b8f332e0a7a099cc40,"['1-8165', 'MLG08', '1-3186']"
c1ac2d699980a2a78405bbe6ae0de62d82db47067b3a293cf62c6ac6569b3a0a,"['1-1070', '1-1136', '1-1959']"
c1adbea111c0fce9ebd99eff7e05867887b03f9016f447bb68cc25cdb2034a0e,"['1-3523', 'MLG06', 'MLG12']"
c1afaff6904965f29d4068248a3d75d399b2c839f31ab03190abbe315f5ba02e,"['1-7488', '1-3496', '1-5314']"
c1b65f1e5929f8ddc7583b8dad2bfe585069872f95ca4cd587538ec5ffd2bfb2,"['1-9365', '1-18973', '1-18927', '1-8666']"
c1b6e465eca53268b3a2584da320028970539f09c8f4b0c95796e71f3cbc66ea,"['1-1136', '1-7971', '1-19755']"
c1b88ac74f60a6eea552254657249619c1740beb316f4127cc1dc326470a1040,"['1-0584', 'MLG63', 'MLG15']"
c1b8cf372a2b3068b491d53936c1655d58298ba8f224960ab2cff0e4315f08cc,"['MLG61', 'MLG12']"
c1bbf47c2eeab0ebb3d7a4a38f5f971aa5bd5ca040dc0a9b8389a57551e340b0,"['1-7306', '1-10800', 'MLG06']"
c1bebe7bdc65f29156ce05201f16b651df8aa993c3fa67994b1d6ff53655f9cd,"['1-2292', '1-3174', '1-9100', 'MLG15']"
c1bf0b3498a3fa6766b4db99e63ac37672c79f389798d9d3eb7c8e5595a101d3,"['1-5635', '1-3186', '1-6569', 'MLG35']"
c1c8cf9160b5a5bcf67ecdccf64d921c6e13d521054a155c1b9acc445dcef07e,"['1-3717', 'MLG73', '1-8371']"
c1ccf4cb310def87c5a10e2c1e27c84225488ea359904ac81a23483653d6496a,"['1-6957', '1-3056']"
c1cdc3f47e9fb85f7805a1318ec2c804420ae193ce969c0edd31c8a6fb37fe69,"['1-0997', '1-5899', '1-9291', '1-19891']"
c1cf410bd4770d711446d1a401d76cfaf8bd2c292e64f3dc340d92eac8fa55a5,"['1-8165', '1-3186', 'MLG02']"
c1cfdf0f3adb9c2d3a67a00ea2ee0cc3edb9ba58254c09d936f77d4affd8d4f1,"['1-2272', '1-9100', '1-12345', '1-7297']"
c1d16183754700380b47ee6cbe945eb79482410fe763e066a0f0b8f0125425dd,"['1-8611', 'MLG51', 'MLG56', 'MLG50', 'MLG52', '1-19755']"
c1d39a3e558afb137715e4d9f133c813d559c34f7607390e038a25d64e7dce44,"['1-0677', 'MLG06', '1-3186']"
c1d96988ee98b730247dd40519f6fca7b56bd191cc681f76137a3e4515777bb4,"['1-0983', '1-5228']"
c1dfeae9d6a5f6be5e824bbbbb91dc40dd4a9b95a2ee9f168c733a2ef04fde03,"['1-8567', '1-6568', '1-6569', 'MLG43', '1-3302']"
c1e04d6acf71b8a8dc97cd5e8d9004b0435d61c9acd198094e57ed4e5d154517,"['1-5531', 'MLG66', 'MLG02']"
c1e1479242433ca044711422590d8ed6a49b38d457885c7e546a759712e137bb,"['1-4394', '1-18045']"
c1e312e9669e4d1b58888712e0fda8e5cac8ab06ac15883d392153301d24fb00,"['1-0917', '1-1530', '1-8368']"
c1eca90e1ef221a71c61e9aa8b0738ba506a6ea85b31392ea34d0953b735afc5,['MLG42']
c1ecc73cc4f020ac6d0e8a2cce6d600be5ce6655edc5a6f7951b9f7863fece4b,"['1-1466', '1-7456', '1-8702', '1-7301']"
c1ede3f57fa489e2be45eafd9068dad51272913f58e03acbf8512574a0481448,['1-1070']
c1f22a733a0aa63620e93a692ff6460116741712da557462ef77646acbde5199,['1-9114']
c1fa861ffb7d74e43ec17c42c815c204ac978d2a227fcd76823c6f7936a46981,"['1-0582', '1-7647', '1-6501', '1-6506']"
c1fd291d67d08caca2b2bf699828a792abd7cd52fe2b1d1b2faa6014efedf723,"['1-8718', '1-1687', '1-3152', 'MLG03']"
c2065a3044d5108379d94f103c277c89115ea03dc548703c56996363152fe474,['1-7499']
c20686010c696197b945b94005db3f649810729a927c729f18baa8fc168f7c8d,"['1-0691', '1-1633', 'MLG08', '1-8484', '1-7302']"
c20bd36150c5e0b91a4ad34f5547999ddfd5e920df98bfe1c1258114a61df53c,"['1-0529', '1-0541', '1-0708', 'MLG15']"
c20ced5aa7fdf08d4c07a5e1940cc302da89f6312eb79844c18271af92513915,"['1-8165', 'MLG02']"
c20ef9e0b853e03df4c94d01fb135255f4f6b95905ad40aa227e41383eb40986,"['1-9040', 'MLG15', '1-3469']"
c21be029cdfb9c1dbd731fe57d4d4d51bb03471b8dfce8f69f53bbded8500864,"['1-7872', '1-7971', '1-5228', '1-18435']"
c21c201d9fa3dc8a1cd6bb5b737223a5c61947f1f3d1f7f981e6b276c87551e2,"['MLG59', '1-8611']"
c21cc779771d04de24a02544cc072ce1ef9e8a77c4dd18cabbfa65965a9c71dd,"['1-1530', '1-5899']"
c21f86ac3966aee18a9273e0ad263df7726117935ab744a853d6734636837931,"['1-7488', '1-1687', '1-3152', 'MLG03', 'MLG61']"
c220753f0b92f9d1c69105090d51c49ea58523e25737fed2cc537169ad609d3d,"['1-5109', '1-7901', '1-8859']"
c227da540fc7766a74dc5a8710bb4f4098280aa34dd49199477bbb056ef241cc,"['1-7462', 'MLG63', '1-3371', '1-19257']"
c229bc4afa7d7660701a749c1fe14d1e4bd419f388bf0120ed5ba59c911650b8,"['1-1712', '1-2275']"
c229fb389267c3fb1863a27e7009dc239ab3dc4499cc1df4471e577f704c1d3e,"['1-5899', '1-8368']"
c235de174841e33c0b59a679b5d8783ef018ea239e177f7756d5fc6b53b55cc8,"['1-6608', '1-1152']"
c236df847eab43e3902c34ec9dbc32d268d8bc0b553c386a9e3e7e8094dc988e,"['1-8484', 'MLG74', '1-8371', 'MLG08']"
c238b0b6039aee6008cc84797db1dc34d640ac4cc2a54a2a191861dd801ee040,['1-1958']
c23afc249f6db34968c4108e349da38518b044f91ce5a6f952d7c9b7d081a42b,"['1-1636', '1-4766', '1-7302']"
c241fa26517a2d27f08b45e74c70246b8f9593117caed71ccc7cb84297c4a24f,"['1-7518', 'MLG62', '1-3186']"
c244a6bc67e16b759c209172fb8fa6bddfcdb762be8cfd3e743962fbf1c13929,"['1-0691', '1-1530', '1-4766']"
c245d265ea9c510a7a8d13977ec7f6673adcf309c1a44e197731378b17575945,['1-8165']
c247354021e043793e61305f316f5357bd060992c93dfb98fd682afa2a71af00,['1-7564']
c2489462686c48a57eb705c5f22d0acebd16306a7bfb3286206000098313b473,"['1-1070', '1-8567', '1-8061']"
c2511c88880dbccf03ac5fdbe208e5aa9f25ddf22a3747b917cbc01cd81140f8,"['1-6569', '1-3026', 'MLG15', 'MLG63']"
c25404e9aaad896e87c6693da70bef093156d4a8f03058b06c49359be85118b7,"['1-4011', '1-3026', '1-19755']"
c254614f14c29288e12ebabc59f6588c3581793f0ccf689c237624b3d3ab64a7,"['1-9260', '1-3523', 'MLG15']"
c25555143869dfcfeea4caf2a8a502fa3c8d21e06c08508eef794e1ab298d520,"['1-0584', 'MLG70', 'MLG14', 'MLG63']"
c25891e9d7cba59065d1f8f2dc52e80c73e165f72bfc6bc4e071906301c9eb5e,['MLG68']
c25b77327dc404a38df9d98cf038e284ab5683a90910b1d27f3f90a1c0da644e,['MLG26']
c25c5359930e7f29527ceec1e67ba940c82572e3a85c203f2f6d9273eb36b5ea,"['1-1687', 'MLG03', 'MLG08']"
c260bba75fdd65c5111b372912e2b99c248b6774ecd661e8c0365095aea26b09,"['1-1530', '1-3037']"
c260d19b90f5b123cbf454a0d1f48994c8acc6435ca254a118598a2f83cde43e,"['MLG77', '1-5287', '1-7539']"
c260ea8308df9f0b139bd6c6c8591984bce307ca96f8c0264e7b3d3f98ba45bb,"['1-1530', '1-4011', 'MLG22']"
c261536fff5b616d7481e82d69e1d18a7e09647fb6dab7c60addd70849f36e99,"['1-3246', '1-4011']"
c26193a07703b4be3bf8512fd916978893afc4f54a793454d6517642b02a7d9a,"['1-1070', '1-9071', '1-18469', '1-8287']"
c263eb6b72fddb220205e5d571ccc49a4ae98a64f4f85c83b65bdac3a6754ee0,"['1-5531', '1-3026']"
c264ccfc9e78606a7caf6f0f777b8ebfc203d7a14ab71295af36a8eabb3d4b8f,"['1-3026', '1-2275']"
c26552b6c0b185379106c2427388e7c57588b1f04e074f9bae0e10f1c71b5726,['1-4766']
c26c5d33d7c1db9f2d03e806bd005cd40c795eb8d7a1856730c608900abd1243,"['1-0541', '1-6568', 'MLG14', '1-3186']"
c270331c156d82d31938ba8e4c0af180d30a598b56114a4e10b38de4d70f0cdb,"['1-2523', '1-19627']"
c278032a6a643d3b8920f35866b03e2914a5ce06f179052ca3959345c0ad991a,"['1-1166', 'MLG42']"
c27908f16a43d7e66fc5e9275a976a2f3eea87468c5394b5c6edf9e8f13f3810,"['1-2485', '1-7946']"
c27c48ab61539b06fbfe92d736f38c5733e1551859a8c9f16cc1a33b5a132c36,"['MLG02', '1-1687']"
c280d20402e6d132edb263bceca862b2523cb419ffd06b2545ac226375096637,"['MLG65', '1-1035', 'MLG02', '1-17959']"
c2860f2acddb40a512369f37060ee51584931b7698c614c6af2d47b194d8a6c6,['1-2272']
c286c142643493b2c22a0288109099f15710bcd869cfe2287147bd7b5525b9e1,"['1-8165', '1-6678', 'MLG11']"
c28c822970237a2a3fd6ad41b1effd33e4b38da27634ab687ec3e730d4cc1cfb,"['1-2742', '1-7589']"
c28d588099cabf4833c2c1827d6535c3f4aacfb81384813c41a91fa17ababd98,['1-9114']
c28e334fa3e0b72aac70291157cd360ab551fdac837a2c0147b91a011bf3def1,['MLG53']
c29aef8a52b9fc829ac99e7fad4edfd2ba59a04117dc9a59182d2294b81cf656,['1-1466']
c2a51a86c29643759cb71b98508e237e6d40396d2e83bf62ae971cf3bd0ce031,"['1-1530', '1-1136', '1-3186']"
c2a5aeff9c1e2f053eeb56dd64aeb8c00e850d899a12dbe718c681df7241daf6,"['1-1131', '1-7518', '1-3152', '1-3186']"
c2a8e06b375734062c5946444972cbef728cadc79f8370f37db33de45dc13e89,"['1-8480', '1-8484', '1-10919', '1-2275']"
c2a9185429781bb154bcdd19468f7044601cf165502d97438a3e6a780521dcba,"['1-9276', 'MLG57']"
c2a92c89d6d02a384d0408e32afb8b46a6c130eacedecb71b1d51c2016ee167e,"['1-5635', '1-7172', '1-7462', '1-7993']"
c2aa205265a407c1b65502602ecb4158e72bb21a8c015ffc01cf7ea9fa7ef6b2,"['1-2364', '1-7425', 'MLG62']"
c2ae296a16f34cb403c040fff90aa22bd01b3124ee59d542c4dcf3d264c6b94e,"['MLG02', 'MLG08']"
c2b1c579314514514fd5f05e9c0a673d4c86fd6ef3b79ab9cbf28861e8f5805a,"['1-4654', '1-8711']"
c2b5901501558ffefbb1054a52757c2a00dbb0d9c388ce0b00193d204e1b744a,"['1-0984', '1-6214', '1-6953']"
c2b97cb06d8ef1ea6c61d3c25111178c2bf319134c56f51a14fa8fd874efbe37,"['1-8567', '1-8718', 'MLG29']"
c2ba2bc4f8b1fbfef7692575071fa76e31cd42208a2b2bea1890c700f56fb375,"['1-7172', '1-3051']"
c2bf420c59987377635b771eaaf8e40e84a78f66733914bf47842894b14d6a17,['1-6625']
c2bf65af08686530d961237e1b02c89e20670d8f387672f26ed6ffe97dc2fbe0,"['1-8165', 'MLG02']"
c2c432398d09edd2a1ae58a7a4c5ca48bcd60e93a31f9455b79c56599341bb63,"['1-7172', '1-8681']"
c2c44565836acb38b7ccdab87df9fcf254303b9df80ad02d22434d568778e828,"['1-2292', '1-9121', 'MLG15', 'MLG64']"
c2c7c0cf15b13079f0807e1406081f0cbbc1e72c6ed2221b921bb0eace45a0eb,"['MLG53', '1-8055']"
c2c999cb3472f60d337e3fe7a6d978f57c8067394c8c3563d15e2c78246d7866,"['MLG61', '1-3186', '1-8681', 'MLG14']"
c2c9ecea67e29912fa7d6e90a42331ff090ccad701ccb33c787790ad99053ef9,"['1-3693', 'MLG42', '1-10305', 'MLG20']"
c2cab0b3e48fee3e8b0e2d74f5f441b67ada13b79bc055c88301b48737a011e1,"['1-0984', '1-5642', '1-9340']"
c2cc972fdd47f43bcd252300d9e00b75d6e7da43adbf21af8edcd18135738483,"['1-0983', 'MLG03']"
c2d05ac572b5da378ae68f320890bdc0b251eac1dbd67ecc241bc5543781ed75,['1-8924']
c2d1f83b8f2c502e1567468f5b90b2f8a6b417a455ad124904c634fbe0cf0878,['1-2322']
c2d29a6906fa6ac0c5413c321d29120e0b39b06a622e2c8f81640dedd4f5d11d,"['1-7453', '1-7467', '1-8718', '1-6501']"
c2d2c9a889ab5608aadc4c0eebb3188b88f2e83fc065dd62bfdd2efd8ead1743,"['1-8567', '1-6568']"
c2d2e4dac93e073ee4fda86db251e501126327dd4544d39caf17a30d3412c886,"['1-7081', '1-7172', '1-9071', '1-9225']"
c2dc1cfaf53db9b31afd2e745935651a6be02523bd1f8c2aef41e0ca8f527e41,"['1-4654', '1-19859', '1-19755']"
c2f271b3727c52dde2562c65ad9003b898fc558985f13e3b0d79f18e3ee7bf58,['1-6654']
c2f5665028e80dd183887d246a2b7a9f24592965a2659f8540641932e7eae801,"['1-5899', '1-12345']"
c2f79247c939393698827b1508a3e50aaabf0b04aa8f519e9b20be52fca5c185,"['1-3075', '1-3077', '1-3079', '1-3081']"
c2fbd48db9ccceb8b169269eda03f47459b50a874ec9722d75a0505621338072,"['1-7725', 'MLG63', '1-6591', 'MLG14']"
c2fdca756d2178565f2410d326909cd36761b9f4393e1c310f07871ef40cb9b5,"['1-7936', 'MLG12', '1-3405']"
c300cab5c93d0e498b17d435bca5e4577193a397c0f12ce745fda290378ac2bc,['1-0455']
c30725f3f2d626e23ad7397c3a4b122a12e577923c83bcc77da10a85666e54db,"['MLG73', 'MLG74']"
c30843b44be5f652bfff29023583f884dd4eca64bb7511060f98a659753501d2,['1-18435']
c30bb9b0677a3511cf434d20bda47108add8ed81f29e93a1757d8f3a0b856a86,['1-7581']
c30c3940651953a85761b57695561b96a5a71b2fb89b675d2e62c047b2ae449f,"['1-1633', '1-9260', '1-6568', '1-7302']"
c30fb69532f41b77fe7ffba529616ce3b1fd0ac554045e3f2a7d7eb22b72d1aa,['1-7946']
c312ecd554938164052a5ea44069f6ac9a56c6ccdc8644dd680201695126f71c,"['1-5899', '1-8044', '1-11205', '1-5304']"
c3137f6f8455eb2a66967ceca543b766617ebf45f27f1ed4a50d8042ffe00aa4,"['1-7425', '1-7518', '1-8718', '1-3152']"
c31515e53a34b95148b8c520edace17a65f67fb79898293a2eba130173c7d0d5,"['1-9040', '1-8611', '1-19755']"
c323235f432f262b99c508c7aa1e2734687311676eaa558f2cac7c414660c7e5,"['1-7579', '1-7581', '1-7589']"
