name,basename,max_slot,conflicts,quints,quads,four in five slots,three in four slots,two in three slots,singular late exam,"two exams, large gap",avg_max,reschedules,back_to_back,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,slot_1,slot_2,slot_3,slot_4,slot_5,slot_6,slot_7,slot_8,slot_9,slot_10,slot_11,slot_12,slot_13,slot_14,slot_15,slot_16,slot_17,slot_18,slot_19,slot_20,slot_21,slot_22,slot_23,slot_24
Schedule 373,20250619_085106i373fl_test-e4df2efb1166cb569df38174c5e00ab5,23,0.0,0.0,1.0,6.0,474.0,4199.0,1140.0,499.0,15.402018348623852,85.0,1537.0,1318.4230029582975,53.79369854927063,14.25020843744278,249.2750495672226,0.7940158843994141,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 374,20250619_085106i374fl_test-452ec7ba7334f152e48aab09cf90dae6,23,0.0,0.0,2.0,6.0,280.0,3121.0,919.0,738.0,16.619755351681956,57.0,1764.0,1630.837857723236,68.74111890792847,3.171389549970627,201.12742390483615,1.2635818719863892,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 377,20250619_085106i377fl_test-1731858403043f6fbda5544887bc0cfd,23,0.0,0.0,6.0,6.0,335.0,2952.0,1078.0,616.0,16.420183486238532,86.0,1792.0,1740.3825521469116,43.50701868534088,85.75364947319031,370.4170227050781,1.220465064048767,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 375,20250619_085106i375fl_test-00214b5d4b89c66b51eae3f4df8b72cb,23,14.0,0.0,4.0,6.0,343.0,3644.0,1309.0,639.0,16.477920489296636,110.0,1719.0,1556.6582679748535,96.87532782554626,65.95203876495361,313.98736238479614,3.1193647384643555,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0
Schedule 378,20250619_085106i378fl_test-a84b5e291e4a1e02a6ab08c5e0984a03,23,0.0,0.0,2.0,4.0,260.0,3038.0,960.0,689.0,16.222262996941897,78.0,1687.0,1076.2214586138723,58.73290300369263,24.470174312591556,229.7683954238892,3.866215944290161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 376,20250619_085106i376fl_test-f4266117fd3f4981887400fd7ee47545,23,0.0,0.0,2.0,10.0,359.0,3101.0,1080.0,642.0,16.313700305810396,91.0,1792.0,1127.130627632141,0.4818395711481571,30.452066659927368,285.8394265174866,1.98142409324646,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 379,20250619_085106i379fl_test-8e8200e94cb6998d313cd540de30651a,23,1.0,0.0,2.0,2.0,314.0,3457.0,1036.0,675.0,16.015290519877677,70.0,1221.0,1384.9596083164215,12.046481668949127,34.04971957206726,291.2816524505615,2.9286255836486816,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 380,20250619_085106i380fl_test-d2128231c741dfed457a0286794cf855,23,0.0,0.0,4.0,15.0,513.0,3254.0,606.0,490.0,15.123119266055046,100.0,1755.0,1798.9233136177063,90.596342086792,69.54587697982788,306.98111057281494,0.0314081497490406,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 381,20250619_085106i381fl_test-4ab91ce0f9963e2554deda51cbb1763d,23,0.0,0.0,7.0,5.0,406.0,4010.0,762.0,663.0,15.292538226299694,151.0,1552.0,1302.5365769863129,28.58400940895081,96.83057069778442,378.323769569397,0.6887032985687256,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 382,20250619_085106i382fl_test-c6c7bd8235f4e5cfd17a2358c3af3a5e,23,0.0,0.0,4.0,2.0,299.0,3467.0,1369.0,635.0,16.44525993883792,69.0,1528.0,1236.2747639417648,75.63654780387878,61.885005235672,342.6164150238037,1.500807285308838,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0
Schedule 383,20250619_085106i383fl_test-78c0804072d9c789938256684c5e2c84,23,0.0,0.0,1.0,0.0,364.0,3975.0,999.0,690.0,15.722324159021406,71.0,1199.0,1572.1136927604675,22.1112921833992,48.16848039627075,258.3624124526977,3.3965580463409424,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 384,20250619_085106i384fl_test-8695c78c6d1132cd3fb5e7e15d12a3a1,23,0.0,0.0,5.0,5.0,272.0,3584.0,1015.0,614.0,15.713577981651376,66.0,1460.0,1888.5729312896729,68.78529191017151,7.326728105545044,219.12116706371307,2.335920810699463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0
Schedule 385,20250619_085106i385fl_test-6942429b3d74ee314c91d5c6a015ee51,23,1.0,0.0,4.0,6.0,289.0,3325.0,845.0,702.0,15.748134556574923,57.0,1339.0,1012.8379613161088,11.287248879671097,19.441893696784973,284.447979927063,3.220010995864868,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0
Schedule 386,20250619_085106i386fl_test-8fbd07993db80a99a56d93cfa6dc9d0f,23,7.0,1.0,0.0,5.0,212.0,2707.0,1191.0,828.0,16.282996941896023,81.0,1606.0,1860.54003238678,42.7051305770874,73.98701310157776,352.25517749786377,0.9281109571456908,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 388,20250619_085106i388fl_test-e17c2ade80e25d167ae078894fa0ed15,23,0.0,0.0,3.0,7.0,367.0,2917.0,1020.0,683.0,16.292721712538228,95.0,1824.0,1676.816165447235,89.79305028915405,83.16377401351929,312.6444339752197,1.8667386770248413,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 389,20250619_085106i389fl_test-ce0fb16bb647bcc0cfd1e511bc9e642b,23,2.0,0.0,2.0,5.0,338.0,3265.0,705.0,597.0,15.396207951070336,85.0,1544.0,1366.1107420921326,76.39592289924622,97.0754086971283,336.1703157424927,0.3353908360004425,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0
Schedule 390,20250619_085106i390fl_test-711e4d15322983c9523914d0b4425af1,23,0.0,0.0,1.0,3.0,319.0,3873.0,983.0,577.0,15.938960244648316,79.0,1338.0,1951.963722705841,22.91434556245804,11.572375893592834,264.41941261291504,2.6891493797302246,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0
Schedule 391,20250619_085106i391fl_test-92136467827b870b4e7079f1df875f12,23,2.0,0.0,2.0,2.0,321.0,3284.0,1150.0,763.0,16.70532110091743,30.0,1324.0,1446.3930130004885,57.97240734100342,34.49004590511322,249.10363852977756,2.031869411468506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0
Schedule 392,20250619_085106i392fl_test-9958115306a30a8ce8d4ca1f6c6da0ce,23,1.0,0.0,1.0,2.0,296.0,3526.0,789.0,687.0,15.645810397553516,54.0,1232.0,1510.6875896453855,69.58751082420349,45.38273513317108,200.56565031409264,3.500337839126587,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 393,20250619_085106i393fl_test-cf338141f3d25b1f5bbca3b510c52b01,23,0.0,0.0,3.0,2.0,285.0,3600.0,976.0,645.0,16.219510703363916,54.0,1413.0,1432.402789592743,33.18195641040802,54.618072509765625,379.32461500167847,2.449751138687134,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0
Schedule 394,20250619_085106i394fl_test-42a80cdc15a17522a94a448e9d715d80,23,0.0,0.0,1.0,8.0,457.0,4056.0,1085.0,606.0,15.255168195718657,92.0,1498.0,1694.1672563552856,14.557136595249176,2.929403632879257,258.9722275733948,1.6519914865493774,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 395,20250619_085106i395fl_test-c00a3c9a086b6b1949511e6648235452,23,0.0,0.0,1.0,10.0,364.0,4021.0,1211.0,724.0,15.866788990825688,84.0,1467.0,1752.860605716705,67.88606643676758,43.33766400814056,220.0734481215477,0.5881778001785278,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Schedule 396,20250619_085106i396fl_test-f83f5235075d9cc0f2b8e7806f766f3a,23,0.0,0.0,2.0,7.0,355.0,3441.0,933.0,642.0,15.887400611620794,72.0,1694.0,1255.1010847091677,1.1844227090477943,16.83761328458786,291.5011525154114,0.1829577088356018,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 397,20250619_085106i397fl_test-bf1b4854a61187590343c5e9d9b1eed9,23,1.0,0.0,1.0,5.0,290.0,3306.0,800.0,606.0,15.911865443425077,51.0,1369.0,1124.000295996666,86.13258600234985,88.42251896858215,343.1784749031067,3.2630748748779297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0
Schedule 398,20250619_085106i398fl_test-5016b205924c1145ae48af036b5b4a8f,23,0.0,0.0,4.0,1.0,302.0,3906.0,1228.0,778.0,16.893333333333334,69.0,1264.0,1618.3366179466248,44.821470975875854,65.51496386528015,371.8079924583435,3.980901718139648,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Schedule 399,20250619_085106i399fl_test-b9dea1fd19f749c73f95f6d0349fc63b,23,1.0,0.0,3.0,7.0,309.0,3513.0,834.0,687.0,15.685321100917433,73.0,1375.0,1934.643268585205,97.73526787757874,80.55720329284668,307.1522355079651,2.7945311069488525,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Schedule 400,20250619_085106i400fl_test-b09391173af4a2787f46aa200faf06b6,22,2.0,0.0,4.0,6.0,312.0,3124.0,697.0,532.0,15.625626911314985,70.0,1425.0,1188.5035336017609,54.50097918510437,26.008078455924988,231.111803650856,1.1198184490203855,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
