i,j,k,count
7,20,1,4
8,2,7,14
8,7,2,14
2,8,7,14
2,7,8,14
7,8,2,14
7,2,8,14
10,18,5,6
10,5,18,6
18,10,5,6
18,5,10,6
5,10,18,6
5,18,10,6
6,18,14,13
6,14,18,13
18,6,14,13
18,14,6,13
14,6,18,13
14,18,6,13
5,14,6,38
5,6,14,38
14,5,6,38
14,6,5,38
6,5,14,38
6,14,5,38
20,3,22,22
20,22,3,22
3,20,22,22
3,22,20,22
22,20,3,22
22,3,20,22
16,20,2,9
16,2,20,9
13,20,2,27
13,2,20,27
20,16,2,9
20,13,2,27
20,2,16,9
20,2,13,27
2,16,20,9
2,13,20,27
2,20,16,9
2,20,13,27
9,6,10,13
9,10,6,13
23,6,10,5
23,10,6,5
6,9,10,13
6,23,10,5
6,10,9,13
6,10,23,5
10,9,6,13
10,23,6,5
10,6,9,13
10,6,23,5
1,6,14,14
1,14,6,14
17,6,14,16
17,14,6,16
6,1,14,14
6,17,14,16
6,14,1,14
6,14,17,16
14,1,6,14
14,17,6,16
14,6,1,14
14,6,17,16
5,18,15,8
5,15,18,8
18,5,15,8
18,15,5,8
15,5,18,8
15,18,5,8
3,4,7,30
3,7,4,30
4,3,7,30
4,7,3,30
7,3,4,30
7,4,3,30
5,22,10,20
5,10,22,20
22,5,10,20
22,10,5,20
10,5,22,20
10,22,5,20
4,20,19,7
4,19,20,7
20,4,19,7
20,19,4,7
19,4,20,7
19,20,4,7
23,21,15,7
23,15,21,7
21,23,15,7
21,15,23,7
15,23,21,7
15,21,23,7
10,5,7,6
10,7,5,6
5,10,7,6
5,7,10,6
7,10,5,6
7,5,10,6
4,16,14,13
4,14,16,13
16,4,14,13
16,14,4,13
14,4,16,13
14,16,4,13
3,21,2,19
3,2,21,19
21,3,2,19
21,2,3,19
2,3,21,19
2,21,3,19
9,17,11,7
9,11,17,7
17,9,11,7
17,11,9,7
11,9,17,7
11,17,9,7
18,15,19,7
18,19,15,7
15,18,19,7
15,19,18,7
19,18,15,7
19,15,18,7
21,5,12,12
21,12,5,12
5,21,12,12
5,12,21,12
12,21,5,12
12,5,21,12
4,19,22,18
4,22,19,18
19,4,22,18
19,22,4,18
22,4,19,18
22,19,4,18
3,16,14,7
3,14,16,7
16,3,14,7
16,14,3,7
14,3,16,7
14,16,3,7
10,6,4,15
10,4,6,15
6,10,4,15
6,4,10,15
4,10,6,15
4,6,10,15
19,1,21,12
19,21,1,12
1,19,21,12
1,21,19,12
21,19,1,12
21,1,19,12
7,15,11,12
7,11,15,12
15,7,11,12
15,11,7,12
11,7,15,12
11,15,7,12
5,11,20,22
5,20,11,22
11,5,20,22
11,20,5,22
20,5,11,22
20,11,5,22
11,17,16,5
11,16,17,5
17,11,16,5
17,16,11,5
16,11,17,5
16,17,11,5
10,22,1,6
10,1,22,6
22,10,1,6
22,1,10,6
1,10,22,6
1,22,10,6
5,17,8,22
5,8,17,22
17,5,8,22
17,8,5,22
8,5,17,22
8,17,5,22
3,8,22,9
3,22,8,9
8,3,22,9
8,22,3,9
22,3,8,9
22,8,3,9
9,20,11,2
9,11,20,2
20,9,11,2
20,11,9,2
11,9,20,2
11,20,9,2
3,10,5,28
3,10,16,4
3,5,10,28
3,5,16,22
3,16,10,4
3,16,5,22
10,3,5,28
10,3,16,4
10,5,3,28
10,16,3,4
5,3,10,28
5,3,16,22
5,10,3,28
5,16,3,22
16,3,10,4
16,3,5,22
16,10,3,4
16,5,3,22
18,2,11,12
18,11,2,12
2,18,11,12
2,11,18,12
11,18,2,12
11,2,18,12
4,22,11,12
4,11,22,12
22,4,11,12
22,11,4,12
11,4,22,12
11,22,4,12
13,15,20,9
13,20,15,9
11,15,20,8
11,20,15,8
15,13,20,9
15,11,20,8
15,20,13,9
15,20,11,8
20,13,15,9
20,11,15,8
20,15,13,9
20,15,11,8
10,5,6,23
10,5,14,13
10,6,5,23
10,6,14,2
10,14,5,13
10,14,6,2
5,10,6,23
5,10,14,13
5,6,10,23
5,14,10,13
6,10,5,23
6,10,14,2
6,5,10,23
6,14,10,2
14,10,5,13
14,10,6,2
14,5,10,13
14,6,10,2
3,4,16,12
3,16,4,12
4,3,16,12
4,16,3,12
16,3,4,12
16,4,3,12
6,2,10,13
6,10,2,13
2,6,10,13
2,10,6,13
10,6,2,13
10,2,6,13
1,3,8,7
1,20,17,9
1,20,8,3
1,17,20,9
1,17,8,10
1,8,3,7
1,8,20,3
1,8,17,10
3,1,8,7
3,20,17,15
3,20,8,7
3,17,20,15
3,8,1,7
3,8,20,7
20,1,17,9
20,1,8,3
20,3,17,15
20,3,8,7
20,17,1,9
20,17,3,15
20,17,8,4
20,8,1,3
20,8,3,7
20,8,17,4
17,1,20,9
17,1,8,10
17,3,20,15
17,20,1,9
17,20,3,15
17,20,8,4
17,8,1,10
17,8,20,4
8,1,3,7
8,1,20,3
8,1,17,10
8,3,1,7
8,3,20,7
8,20,1,3
8,20,3,7
8,20,17,4
8,17,1,10
8,17,20,4
19,7,6,8
19,6,7,8
7,19,6,8
7,6,19,8
6,19,7,8
6,7,19,8
5,3,20,34
5,3,21,31
5,20,3,34
5,21,3,31
3,5,20,34
3,5,21,31
3,20,5,34
3,21,5,31
20,5,3,34
20,3,5,34
21,5,3,31
21,3,5,31
18,22,5,26
18,5,22,26
22,18,5,26
22,5,18,26
5,18,22,26
5,22,18,26
7,12,5,7
7,5,12,7
12,7,5,7
12,5,7,7
5,7,12,7
5,12,7,7
4,21,7,13
4,7,21,13
21,4,7,13
21,7,4,13
7,4,21,13
7,21,4,13
20,7,21,11
20,7,16,2
20,21,7,11
20,16,7,2
7,20,21,11
7,20,16,2
7,21,20,11
7,16,20,2
21,20,7,11
21,7,20,11
16,20,7,2
16,7,20,2
12,1,6,12
12,6,1,12
1,12,6,12
1,6,12,12
6,12,1,12
6,1,12,12
15,13,7,6
15,7,13,6
13,15,7,6
13,7,15,6
7,15,13,6
7,13,15,6
6,8,19,18
6,19,8,18
8,6,19,18
8,19,6,18
19,6,8,18
19,8,6,18
16,21,18,5
16,18,21,5
21,16,18,5
21,18,16,5
18,16,21,5
18,21,16,5
20,12,15,3
20,15,12,3
12,20,15,3
12,15,20,3
15,20,12,3
15,12,20,3
4,20,22,24
4,22,20,24
20,4,22,24
20,13,18,12
20,13,22,10
20,18,13,12
20,18,22,14
20,22,4,24
20,22,13,10
20,22,18,14
13,20,18,12
13,20,22,10
13,18,20,12
13,22,20,10
18,20,13,12
18,20,22,14
18,13,20,12
18,22,20,14
22,4,20,24
22,20,4,24
22,20,13,10
22,20,18,14
22,13,20,10
22,18,20,14
1,3,21,6
1,21,3,6
3,1,21,6
3,21,1,6
21,1,3,6
21,3,1,6
5,19,8,12
5,8,19,12
19,5,8,12
19,8,5,12
8,5,19,12
8,19,5,12
15,21,2,15
15,2,21,15
21,15,2,15
21,2,15,15
2,15,21,15
2,21,15,15
1,9,18,15
1,18,9,15
9,1,18,15
9,18,1,15
18,1,9,15
18,9,1,15
1,23,18,7
1,18,23,7
23,1,18,7
23,18,1,7
18,1,23,7
18,23,1,7
7,14,8,12
7,8,14,12
14,7,8,12
14,8,7,12
8,7,14,12
8,14,7,12
2,15,8,3
2,8,15,3
15,2,8,3
15,13,8,6
15,8,2,3
15,8,13,6
13,15,8,6
13,8,15,6
8,2,15,3
8,15,2,3
8,15,13,6
8,13,15,6
6,21,14,12
6,14,21,12
21,6,14,12
21,14,6,12
14,6,21,12
14,21,6,12
6,20,15,15
6,15,20,15
20,6,15,15
20,15,6,15
15,6,20,15
15,20,6,15
6,19,9,21
6,9,19,21
19,6,9,21
19,9,6,21
9,6,19,21
9,19,6,21
7,10,17,6
7,10,4,9
7,12,17,3
7,17,10,6
7,17,12,3
7,17,4,22
7,4,10,9
7,4,17,22
10,7,17,6
10,7,4,9
10,12,17,4
10,12,4,5
10,17,7,6
10,17,12,4
10,4,7,9
10,4,12,5
12,7,17,3
12,10,17,4
12,10,4,5
12,17,7,3
12,17,10,4
12,4,10,5
17,7,10,6
17,7,12,3
17,7,4,22
17,10,7,6
17,10,12,4
17,12,7,3
17,12,10,4
17,4,7,22
4,7,10,9
4,7,17,22
4,10,7,9
4,10,12,5
4,12,10,5
4,17,7,22
18,8,11,8
18,19,11,8
18,11,8,8
18,11,19,8
8,18,11,8
8,11,18,8
19,18,11,8
19,11,18,8
11,18,8,8
11,18,19,8
11,8,18,8
11,19,18,8
11,3,22,8
11,22,3,8
3,11,22,8
3,22,11,8
22,11,3,8
22,3,11,8
5,4,21,34
5,21,4,34
4,5,21,34
4,11,20,13
4,20,11,13
4,21,5,34
11,4,20,13
11,20,4,13
20,4,11,13
20,11,4,13
21,5,4,34
21,4,5,34
12,23,10,1
12,10,23,1
23,12,10,1
23,10,12,1
23,10,17,4
23,17,10,4
10,12,23,1
10,23,12,1
10,23,17,4
10,17,23,4
17,23,10,4
17,10,23,4
4,6,20,17
4,1,20,6
4,20,6,17
4,20,1,6
6,4,20,17
6,1,20,12
6,1,9,17
6,20,4,17
6,20,1,12
6,9,1,17
1,4,20,6
1,6,20,12
1,6,9,17
1,20,4,6
1,20,6,12
1,20,9,10
1,9,6,17
1,9,20,10
20,4,6,17
20,4,1,6
20,6,4,17
20,6,1,12
20,1,4,6
20,1,6,12
20,1,9,10
20,9,1,10
9,6,1,17
9,1,6,17
9,1,20,10
9,20,1,10
3,15,19,18
3,19,15,18
15,3,19,18
15,19,3,18
19,3,15,18
19,15,3,18
9,21,17,7
9,17,21,7
21,9,17,7
21,17,9,7
17,9,21,7
17,21,9,7
10,15,1,10
10,1,15,10
15,10,1,10
15,1,10,10
1,10,15,10
1,15,10,10
6,9,11,16
6,11,9,16
9,6,11,16
9,11,6,16
11,6,9,16
11,9,6,16
15,4,16,15
15,16,4,15
4,15,16,15
4,16,15,15
16,15,4,15
16,4,15,15
11,14,8,9
11,8,14,9
14,11,8,9
14,8,11,9
8,11,14,9
8,14,11,9
20,4,2,25
20,2,4,25
4,20,2,25
4,2,20,25
2,20,4,25
2,4,20,25
13,7,21,9
13,21,7,9
7,13,21,9
7,21,13,9
21,13,7,9
21,7,13,9
16,15,20,1
16,20,15,1
15,16,20,1
15,20,16,1
15,20,22,3
15,22,20,3
20,16,15,1
20,15,16,1
20,15,22,3
20,22,15,3
22,15,20,3
22,20,15,3
18,6,11,12
18,11,6,12
18,11,4,11
18,4,11,11
6,18,11,12
6,11,18,12
11,18,6,12
11,18,4,11
11,6,18,12
11,4,18,11
4,18,11,11
4,11,18,11
22,15,17,12
22,17,15,12
15,22,17,12
15,17,22,12
17,22,15,12
17,15,22,12
5,19,6,28
5,6,19,28
19,5,6,28
19,6,5,28
6,5,19,28
6,19,5,28
23,17,8,13
23,8,17,13
17,23,8,13
17,8,23,13
8,23,17,13
8,17,23,13
20,5,23,23
20,5,2,18
20,4,23,11
20,23,5,23
20,23,4,11
20,2,5,18
5,20,23,23
5,20,2,18
5,23,20,23
5,2,20,18
4,20,23,11
4,23,20,11
23,20,5,23
23,20,4,11
23,5,20,23
23,4,20,11
2,20,5,18
2,5,20,18
18,13,21,15
18,21,13,15
13,18,21,15
13,21,18,15
21,18,13,15
21,13,18,15
12,7,16,1
12,7,6,8
12,16,7,1
12,6,7,8
7,12,16,1
7,12,6,8
7,16,12,1
7,6,12,8
16,12,7,1
16,7,12,1
6,12,7,8
6,7,12,8
18,16,19,8
18,19,16,8
16,18,19,8
16,19,18,8
19,18,16,8
19,16,18,8
21,7,17,13
21,17,7,13
7,21,17,13
7,17,21,13
17,21,7,13
17,7,21,13
3,11,18,6
3,18,11,6
2,17,11,13
2,11,17,13
17,2,11,13
17,11,2,13
17,11,18,5
17,18,11,5
11,3,18,6
11,2,17,13
11,17,2,13
11,17,18,5
11,18,3,6
11,18,17,5
18,3,11,6
18,17,11,5
18,11,3,6
18,11,17,5
2,20,22,9
2,22,20,9
20,2,22,9
20,22,2,9
22,2,20,9
22,20,2,9
12,17,3,7
12,17,9,13
12,3,17,7
12,3,9,8
12,9,17,13
12,9,3,8
17,12,3,7
17,12,9,13
17,3,12,7
17,9,12,13
3,12,17,7
3,12,9,8
3,17,12,7
3,9,12,8
9,12,17,13
9,12,3,8
9,17,12,13
9,3,12,8
17,15,8,5
17,8,15,5
15,17,8,5
15,8,17,5
8,17,15,5
8,15,17,5
5,23,6,33
5,6,23,33
23,5,6,33
23,6,5,33
6,5,23,33
6,23,5,33
9,14,11,5
9,11,14,5
9,11,7,8
9,7,11,8
14,9,11,5
14,11,9,5
11,9,14,5
11,9,7,8
11,14,9,5
11,7,9,8
7,9,11,8
7,11,9,8
9,11,10,7
9,10,11,7
9,10,1,3
9,1,10,3
11,9,10,7
11,10,9,7
8,10,1,9
8,1,10,9
10,9,11,7
10,9,1,3
10,11,9,7
10,8,1,9
10,1,9,3
10,1,8,9
1,9,10,3
1,8,10,9
1,10,9,3
1,10,8,9
9,15,4,20
9,4,15,20
15,9,4,20
15,4,9,20
4,9,15,20
4,15,9,20
12,15,21,3
12,21,15,3
15,12,21,3
15,21,12,3
21,12,15,3
21,15,12,3
20,10,22,4
20,22,10,4
10,20,22,4
10,22,20,4
22,20,10,4
22,10,20,4
14,20,22,9
14,22,20,9
20,14,22,9
20,22,14,9
22,14,20,9
22,20,14,9
7,8,17,20
7,17,8,20
8,7,17,20
8,17,7,20
17,7,8,20
17,8,7,20
22,12,23,3
22,23,12,3
12,22,23,3
12,23,22,3
23,22,12,3
23,12,22,3
18,17,8,9
18,8,17,9
17,18,8,9
17,8,18,9
8,18,17,9
8,17,18,9
9,8,20,5
9,20,8,5
8,9,20,5
8,20,9,5
20,9,8,5
20,8,9,5
19,1,8,15
19,8,1,15
1,19,8,15
1,8,19,15
8,19,1,15
8,1,19,15
19,22,17,8
19,17,22,8
22,19,17,8
22,17,19,8
17,19,22,8
17,22,19,8
12,15,6,8
12,6,15,8
15,12,6,8
15,6,12,8
6,12,15,8
6,15,12,8
2,18,19,8
2,19,18,8
18,2,19,8
18,23,19,16
18,19,2,8
18,19,23,16
23,18,19,16
23,19,18,16
19,2,18,8
19,18,2,8
19,18,23,16
19,23,18,16
19,6,17,10
19,17,6,10
19,17,8,11
19,8,17,11
6,19,17,10
6,17,19,10
17,19,6,10
17,19,8,11
17,6,19,10
17,8,19,11
8,19,17,11
8,17,19,11
12,1,19,4
12,1,17,11
12,19,1,4
12,19,17,4
12,19,18,2
12,17,1,11
12,17,19,4
12,18,19,2
1,12,19,4
1,12,17,11
1,19,12,4
1,19,18,9
1,17,12,11
1,17,18,12
1,18,19,9
1,18,17,12
19,12,1,4
19,12,17,4
19,12,18,2
19,1,12,4
19,1,18,9
19,17,12,4
19,18,12,2
19,18,1,9
17,12,1,11
17,12,19,4
17,1,12,11
17,1,18,12
17,19,12,4
17,18,1,12
18,12,19,2
18,1,19,9
18,1,17,12
18,19,12,2
18,19,1,9
18,17,1,12
5,18,1,16
5,1,18,16
18,5,1,16
18,1,5,16
1,5,18,16
1,18,5,16
16,11,8,8
16,15,8,5
16,8,11,8
16,8,15,5
11,16,8,8
11,8,16,8
15,16,8,5
15,8,16,5
8,16,11,8
8,16,15,5
8,11,16,8
8,15,16,5
20,23,22,11
20,22,23,11
23,20,22,11
23,22,20,11
22,20,23,11
22,23,20,11
3,12,8,2
3,8,12,2
12,3,8,2
12,8,3,2
8,3,12,2
8,12,3,2
9,8,17,6
9,17,8,6
19,8,14,15
19,14,8,15
8,9,17,6
8,19,14,15
8,14,19,15
8,14,17,4
8,17,9,6
8,17,14,4
14,19,8,15
14,8,19,15
14,8,17,4
14,17,8,4
17,9,8,6
17,8,9,6
17,8,14,4
17,14,8,4
13,8,12,7
13,12,8,7
23,4,12,9
23,8,12,6
23,12,4,9
23,12,8,6
4,23,12,9
4,8,12,6
4,12,23,9
4,12,8,6
8,13,12,7
8,23,12,6
8,4,12,6
8,12,13,7
8,12,23,6
8,12,4,6
12,13,8,7
12,23,4,9
12,23,8,6
12,4,23,9
12,4,8,6
12,8,13,7
12,8,23,6
12,8,4,6
1,21,23,5
1,23,21,5
21,1,23,5
21,23,1,5
23,1,21,5
23,21,1,5
6,19,15,12
6,15,19,12
19,6,15,12
19,15,6,12
15,6,19,12
15,19,6,12
3,12,15,5
3,12,16,1
3,12,11,3
3,15,12,5
3,16,12,1
3,11,12,3
12,3,15,5
12,3,16,1
12,3,11,3
12,15,3,5
12,15,16,1
12,16,3,1
12,16,15,1
12,16,11,3
12,11,3,3
12,11,16,3
15,3,12,5
15,12,3,5
15,12,16,1
15,16,12,1
16,3,12,1
16,12,3,1
16,12,15,1
16,12,11,3
16,15,12,1
16,11,12,3
11,3,12,3
11,12,3,3
11,12,16,3
11,16,12,3
9,13,21,23
9,21,13,23
13,9,21,23
13,21,9,23
21,9,13,23
21,13,9,23
1,10,14,7
1,14,10,7
10,1,14,7
10,14,1,7
14,1,10,7
14,10,1,7
5,15,21,17
5,21,15,17
15,5,21,17
15,21,5,17
21,5,15,17
21,15,5,17
20,21,12,5
20,12,21,5
21,20,12,5
21,12,20,5
12,20,21,5
12,21,20,5
2,17,8,17
2,6,8,18
2,8,17,17
2,8,6,18
17,2,8,17
17,8,2,17
17,8,10,6
17,10,8,6
6,2,8,18
6,8,2,18
6,8,10,10
6,10,8,10
8,2,17,17
8,2,6,18
8,17,2,17
8,17,10,6
8,6,2,18
8,6,10,10
8,10,17,6
8,10,6,10
10,17,8,6
10,6,8,10
10,8,17,6
10,8,6,10
1,17,11,4
1,11,17,4
17,1,11,4
17,11,1,4
11,1,17,4
11,17,1,4
2,10,12,7
2,12,10,7
10,2,12,7
10,12,2,7
12,2,10,7
12,10,2,7
16,14,18,4
16,18,14,4
14,16,18,4
14,18,16,4
18,16,14,4
18,14,16,4
2,11,20,8
2,20,11,8
17,11,20,7
17,20,11,7
11,2,20,8
11,17,20,7
11,20,2,8
11,20,17,7
20,2,11,8
20,17,11,7
20,11,2,8
20,11,17,7
6,20,8,5
6,8,20,5
20,6,8,5
20,8,6,5
8,6,20,5
8,20,6,5
22,19,12,8
22,12,19,8
19,22,12,8
19,12,22,8
12,22,19,8
12,19,22,8
13,1,21,18
13,21,1,18
1,13,21,18
1,21,13,18
21,13,1,18
21,1,13,18
3,19,14,22
3,14,19,22
19,3,14,22
19,22,14,8
19,14,3,22
19,14,22,8
22,19,14,8
22,14,19,8
14,3,19,22
14,19,3,22
14,19,22,8
14,22,19,8
10,9,16,6
10,16,9,6
9,10,16,6
9,16,10,6
16,10,9,6
16,9,10,6
3,16,6,13
3,6,16,13
16,3,6,13
16,6,3,13
6,3,16,13
6,16,3,13
20,5,9,17
20,9,5,17
5,20,9,17
5,9,20,17
9,20,5,17
9,5,20,17
13,23,15,14
13,15,23,14
23,13,15,14
23,15,13,14
23,15,16,4
23,16,15,4
15,13,23,14
15,23,13,14
15,23,16,4
15,16,23,4
16,23,15,4
16,15,23,4
17,21,11,11
17,11,21,11
21,17,11,11
21,11,17,11
11,17,21,11
11,21,17,11
23,21,10,2
23,10,21,2
6,21,10,2
6,10,21,2
21,23,10,2
21,6,10,2
21,17,10,1
21,10,23,2
21,10,6,2
21,10,17,1
17,21,10,1
17,10,21,1
10,23,21,2
10,6,21,2
10,21,23,2
10,21,6,2
10,21,17,1
10,17,21,1
5,12,14,15
5,14,12,15
1,12,14,3
1,14,12,3
12,5,14,15
12,1,14,3
12,14,5,15
12,14,1,3
14,5,12,15
14,1,12,3
14,12,5,15
14,12,1,3
4,19,12,5
4,12,19,5
19,4,12,5
19,12,4,5
12,4,19,5
12,19,4,5
21,2,8,8
21,8,2,8
2,21,8,8
2,8,21,8
8,21,2,8
8,2,21,8
13,11,16,14
13,16,11,14
11,13,16,14
11,19,16,9
11,16,13,14
11,16,19,9
19,11,16,9
19,16,11,9
16,13,11,14
16,11,13,14
16,11,19,9
16,19,11,9
22,20,5,23
22,5,20,23
20,22,5,23
20,5,22,23
5,22,20,23
5,20,22,23
18,16,1,3
18,1,16,3
16,18,1,3
16,1,18,3
1,18,16,3
1,16,18,3
15,17,21,8
15,21,17,8
17,15,21,8
17,21,15,8
21,15,17,8
21,17,15,8
11,20,7,9
11,7,20,9
20,11,7,9
20,7,11,9
7,11,20,9
7,20,11,9
3,14,20,19
3,14,15,14
3,20,14,19
3,20,15,8
3,15,14,14
3,15,20,8
14,3,20,19
14,3,15,14
14,20,3,19
14,20,15,4
14,15,3,14
14,15,20,4
9,20,15,4
9,15,20,4
20,3,14,19
20,3,15,8
20,14,3,19
20,14,15,4
20,9,15,4
20,15,3,8
20,15,14,4
20,15,9,4
15,3,14,14
15,3,20,8
15,14,3,14
15,14,20,4
15,9,20,4
15,20,3,8
15,20,14,4
15,20,9,4
23,10,3,3
23,10,15,2
23,3,10,3
23,15,10,2
10,23,3,3
10,23,15,2
10,3,23,3
10,3,15,6
10,15,23,2
10,15,3,6
3,23,10,3
3,10,23,3
3,10,15,6
3,15,10,6
15,23,10,2
15,10,23,2
15,10,3,6
15,3,10,6
1,16,14,6
1,16,8,4
1,14,16,6
1,8,16,4
16,1,14,6
16,1,8,4
16,14,1,6
16,14,8,3
16,14,19,10
16,8,1,4
16,8,14,3
16,8,19,7
16,19,14,10
16,19,8,7
14,1,16,6
14,16,1,6
14,16,8,3
14,16,19,10
14,8,16,3
14,19,16,10
8,1,16,4
8,16,1,4
8,16,14,3
8,16,19,7
8,14,16,3
8,19,16,7
19,16,14,10
19,16,8,7
19,14,16,10
19,8,16,7
3,14,8,7
3,8,14,7
14,3,8,7
14,8,3,7
8,3,14,7
8,14,3,7
2,21,7,12
2,7,21,12
21,2,7,12
21,7,2,12
7,2,21,12
7,21,2,12
2,4,21,16
2,21,4,16
4,2,21,16
4,21,2,16
21,2,4,16
21,4,2,16
7,9,10,1
7,10,9,1
9,7,10,1
9,10,7,1
10,7,9,1
10,9,7,1
6,7,1,7
6,1,7,7
7,6,1,7
7,1,6,7
1,6,7,7
1,7,6,7
7,11,16,6
7,16,11,6
11,7,16,6
11,16,7,6
16,7,11,6
16,11,7,6
18,16,23,2
18,16,9,8
18,16,20,4
18,23,16,2
18,9,16,8
18,20,16,4
16,18,23,2
16,18,9,8
16,18,20,4
16,23,18,2
16,23,20,4
16,9,18,8
16,20,18,4
16,20,23,4
23,18,16,2
23,16,18,2
23,16,20,4
23,20,16,4
9,18,16,8
9,16,18,8
20,18,16,4
20,16,18,4
20,16,23,4
20,23,16,4
20,18,7,9
20,7,18,9
18,20,7,9
18,7,20,9
7,20,18,9
7,18,20,9
23,6,16,22
23,16,6,22
6,23,16,22
6,16,23,22
16,23,6,22
16,6,23,22
9,1,12,14
9,12,1,14
1,9,12,14
1,12,9,14
12,9,1,14
12,1,9,14
15,18,22,7
15,18,23,3
15,18,7,6
15,22,18,7
15,22,23,7
15,23,18,3
15,23,22,7
15,7,18,6
18,15,22,7
18,15,23,3
18,15,7,6
18,22,15,7
18,22,23,8
18,23,15,3
18,23,22,8
18,23,7,12
18,7,15,6
18,7,23,12
22,15,18,7
22,15,23,7
22,18,15,7
22,18,23,8
22,23,15,7
22,23,18,8
23,15,18,3
23,15,22,7
23,18,15,3
23,18,22,8
23,18,7,12
23,22,15,7
23,22,18,8
23,7,18,12
7,15,18,6
7,18,15,6
7,18,23,12
7,23,18,12
2,18,8,7
2,8,18,7
18,2,8,7
18,8,2,7
8,2,18,7
8,18,2,7
2,6,12,11
2,12,6,11
6,2,12,11
6,12,2,11
12,2,6,11
12,6,2,11
11,8,7,29
11,7,8,29
8,11,7,29
8,7,11,29
7,11,8,29
7,8,11,29
20,17,15,7
20,15,17,7
17,20,15,7
17,14,15,12
17,15,20,7
17,15,14,12
14,17,15,12
14,15,17,12
15,20,17,7
15,17,20,7
15,17,14,12
15,14,17,12
3,1,10,6
3,10,1,6
1,3,10,6
1,10,3,6
10,3,1,6
10,1,3,6
16,3,20,8
16,20,3,8
3,16,20,8
3,20,16,8
20,16,3,8
20,3,16,8
11,10,20,9
11,20,10,9
10,11,20,9
10,20,11,9
20,11,10,9
20,10,11,9
21,4,22,8
21,22,4,8
4,21,22,8
4,22,21,8
22,21,4,8
22,4,21,8
22,12,3,9
22,3,12,9
12,22,3,9
12,3,22,9
3,22,12,9
3,12,22,9
15,4,10,8
15,10,4,8
15,10,20,4
15,10,2,5
15,20,10,4
15,20,2,8
15,2,10,5
15,2,20,8
4,15,10,8
4,10,15,8
10,15,4,8
10,15,20,4
10,15,2,5
10,4,15,8
10,20,15,4
10,2,15,5
20,15,10,4
20,15,2,8
20,10,15,4
20,2,15,8
2,15,10,5
2,15,20,8
2,10,15,5
2,20,15,8
9,4,12,17
9,7,12,9
9,12,4,17
9,12,7,9
4,9,12,17
4,12,9,17
7,9,12,9
7,12,9,9
12,9,4,17
12,9,7,9
12,4,9,17
12,7,9,9
1,13,10,10
1,10,13,10
13,1,10,10
13,10,1,10
15,14,10,4
15,10,14,4
14,15,10,4
14,10,15,4
10,1,13,10
10,13,1,10
10,15,14,4
10,14,15,4
1,22,18,14
1,18,22,14
21,22,18,7
21,18,22,7
22,1,18,14
22,21,18,7
22,18,1,14
22,18,21,7
18,1,22,14
18,21,22,7
18,22,1,14
18,22,21,7
18,6,22,8
18,22,6,8
6,18,22,8
6,22,18,8
22,18,6,8
22,6,18,8
22,15,12,7
22,12,15,7
15,22,12,7
15,12,22,7
12,22,15,7
12,15,22,7
4,16,11,7
4,11,16,7
16,4,11,7
16,2,11,12
16,11,4,7
16,11,2,12
2,16,11,12
2,11,16,12
11,4,16,7
11,16,4,7
11,16,2,12
11,2,16,12
20,23,3,9
20,3,23,9
23,20,3,9
23,3,20,9
3,20,23,9
3,23,20,9
14,20,21,4
14,21,20,4
20,14,21,4
20,21,14,4
21,14,20,4
21,20,14,4
15,20,21,4
15,21,20,4
20,15,21,4
20,21,15,4
21,15,20,4
21,20,15,4
17,13,12,13
17,12,13,13
13,17,12,13
13,12,17,13
12,17,13,13
12,13,17,13
12,1,22,11
12,22,1,11
1,12,22,11
1,22,12,11
22,12,1,11
22,1,12,11
8,23,5,13
8,5,23,13
23,8,5,13
23,5,8,13
5,8,23,13
5,23,8,13
18,16,5,14
18,5,16,14
16,18,5,14
16,5,18,14
5,18,16,14
5,16,18,14
11,14,17,2
11,17,14,2
14,11,17,2
14,17,11,2
17,11,14,2
17,14,11,2
17,16,6,9
17,6,16,9
16,17,6,9
16,6,17,9
6,17,16,9
6,16,17,9
1,14,21,4
1,21,14,4
14,1,21,4
14,21,1,4
21,1,14,4
21,14,1,4
23,12,20,4
23,20,12,4
12,23,20,4
12,20,23,4
20,23,12,4
20,12,23,4
23,16,8,6
23,8,16,6
16,23,8,6
16,8,23,6
8,23,16,6
8,16,23,6
20,5,6,11
20,6,5,11
5,20,6,11
5,6,20,11
6,20,5,11
6,5,20,11
10,21,14,9
10,14,21,9
10,14,18,2
10,18,14,2
21,10,14,9
21,14,10,9
14,10,21,9
14,10,18,2
14,21,10,9
14,18,10,2
18,10,14,2
18,14,10,2
5,17,12,7
5,12,17,7
17,5,12,7
17,12,5,7
12,5,17,7
12,17,5,7
1,10,6,13
1,6,10,13
10,1,6,13
10,6,1,13
6,1,10,13
6,10,1,13
13,21,15,11
13,15,21,11
21,13,15,11
21,15,13,11
15,13,21,11
15,21,13,11
20,4,16,6
20,16,4,6
4,20,16,6
4,16,20,6
16,20,4,6
16,4,20,6
10,18,8,8
10,8,18,8
18,10,8,8
18,8,10,8
8,10,18,8
8,18,10,8
4,12,3,4
4,3,12,4
12,4,3,4
12,3,4,4
3,4,12,4
3,12,4,4
6,11,16,16
6,16,11,16
11,6,16,16
11,16,6,16
16,6,11,16
16,11,6,16
2,3,12,7
2,12,3,7
3,2,12,7
3,12,2,7
12,2,3,7
12,3,2,7
6,10,19,9
6,10,11,13
