i,j,k,count
16,9,12,9
14,1,13,7
14,13,1,7
1,14,13,7
1,13,14,7
13,14,1,7
13,1,14,7
6,3,8,5
6,8,3,5
3,6,8,5
3,8,6,5
8,6,3,5
8,3,6,5
11,16,15,14
11,15,16,14
16,11,15,14
16,15,11,14
15,11,16,14
15,16,11,14
10,1,21,10
10,21,1,10
1,10,21,10
1,21,10,10
21,10,1,10
21,1,10,10
16,12,18,12
16,18,12,12
12,16,18,12
12,18,16,12
18,16,12,12
18,12,16,12
17,3,20,6
17,20,3,6
17,20,2,20
17,2,20,20
3,17,20,6
3,20,17,6
3,20,2,5
3,20,18,1
3,2,20,5
3,18,20,1
20,17,3,6
20,17,2,20
20,3,17,6
20,3,2,5
20,3,18,1
20,2,17,20
20,2,3,5
20,2,18,10
20,18,3,1
20,18,2,10
2,17,20,20
2,3,20,5
2,20,17,20
2,20,3,5
2,20,18,10
2,18,20,10
18,3,20,1
18,20,3,1
18,20,2,10
18,2,20,10
2,13,6,37
2,6,13,37
13,2,6,37
13,6,2,37
6,2,13,37
6,13,2,37
7,15,21,23
7,21,15,23
15,7,21,23
15,21,7,23
21,7,15,23
21,15,7,23
5,19,8,15
5,21,8,10
5,8,19,15
5,8,21,10
19,5,8,15
19,8,5,15
21,5,8,10
21,8,5,10
8,5,19,15
8,5,21,10
8,19,5,15
8,21,5,10
1,16,11,8
1,11,16,8
16,1,11,8
16,11,1,8
16,11,21,6
16,21,11,6
11,1,16,8
11,16,1,8
11,16,21,6
11,21,16,6
21,16,11,6
21,11,16,6
5,4,13,17
5,13,4,17
4,5,13,17
4,13,5,17
13,5,4,17
13,4,5,17
7,1,20,13
7,20,1,13
1,7,20,13
1,20,7,13
20,7,1,13
20,1,7,13
3,11,20,12
3,20,11,12
3,20,10,3
3,10,20,3
11,3,20,12
11,20,3,12
20,3,11,12
20,3,10,3
20,11,3,12
20,10,3,3
10,3,20,3
10,20,3,3
9,10,15,13
9,15,10,13
10,9,15,13
10,15,9,13
15,9,10,13
15,10,9,13
13,15,21,9
13,21,15,9
13,21,8,10
13,8,21,10
15,13,21,9
15,12,21,6
15,21,13,9
15,21,12,6
15,21,8,5
15,8,21,5
12,15,21,6
12,21,15,6
12,21,8,10
12,8,21,10
21,13,15,9
21,13,8,10
21,15,13,9
21,15,12,6
21,15,8,5
21,12,15,6
21,12,8,10
21,8,13,10
21,8,15,5
21,8,12,10
8,13,21,10
8,15,21,5
8,12,21,10
8,21,13,10
8,21,15,5
8,21,12,10
10,3,4,11
10,4,3,11
3,10,4,11
3,4,10,11
4,10,3,11
4,3,10,11
3,20,16,8
3,16,20,8
20,3,16,8
20,16,3,8
16,3,20,8
16,20,3,8
20,2,21,8
20,21,2,8
2,20,21,8
2,21,20,8
21,20,2,8
21,2,20,8
2,20,10,16
2,10,20,16
20,2,10,16
20,10,2,16
10,2,20,16
10,20,2,16
4,13,19,23
4,19,13,23
13,4,19,23
13,19,4,23
19,4,13,23
19,13,4,23
1,14,8,6
1,14,6,5
1,13,8,19
1,13,6,31
1,8,14,6
1,8,13,19
1,6,14,5
1,6,13,31
14,1,8,6
14,1,6,5
14,8,1,6
14,6,1,5
13,1,8,19
13,1,6,31
13,8,1,19
13,6,1,31
8,1,14,6
8,1,13,19
8,14,1,6
8,13,1,19
6,1,14,5
6,1,13,31
6,14,1,5
6,13,1,31
3,16,4,11
3,8,4,11
3,4,16,11
3,4,8,11
16,3,4,11
16,4,3,11
8,3,4,11
8,4,3,11
4,3,16,11
4,3,8,11
4,16,3,11
4,8,3,11
5,9,16,11
5,16,9,11
9,5,16,11
9,16,5,11
16,5,9,11
16,9,5,11
20,16,2,7
20,2,16,7
16,20,2,7
16,2,20,7
2,20,16,7
2,16,20,7
4,2,9,15
4,9,2,15
4,9,18,12
4,18,9,12
2,4,9,15
2,9,4,15
9,4,2,15
9,4,18,12
9,2,4,15
9,18,4,12
18,4,9,12
18,9,4,12
3,14,8,4
3,8,14,4
7,14,8,15
7,8,14,15
14,3,8,4
14,7,8,15
14,8,3,4
14,8,7,15
8,3,14,4
8,7,14,15
8,14,3,4
8,14,7,15
16,14,1,10
16,1,14,10
14,16,1,10
14,1,16,10
1,16,14,10
1,14,16,10
10,14,16,14
10,16,14,14
14,10,16,14
14,16,10,14
16,10,14,14
16,14,10,14
9,2,16,6
9,16,2,6
9,16,13,13
9,13,16,13
2,9,16,6
2,16,9,6
16,9,2,6
16,9,13,13
16,2,9,6
16,13,9,13
13,9,16,13
13,16,9,13
13,20,21,11
13,21,20,11
20,13,21,11
20,21,13,11
21,13,20,11
21,20,13,11
9,4,7,11
9,7,4,11
4,9,7,11
4,7,9,11
7,9,4,11
7,4,9,11
9,11,16,8
9,19,16,10
9,16,11,8
9,16,19,10
11,9,16,8
11,16,9,8
19,9,16,10
19,16,9,10
16,9,11,8
16,9,19,10
16,11,9,8
16,19,9,10
1,15,6,10
1,6,15,10
15,1,6,10
15,6,1,10
6,1,15,10
6,15,1,10
11,8,6,13
11,6,8,13
8,11,6,13
8,6,11,13
6,11,8,13
6,8,11,13
9,8,14,8
9,14,8,8
8,9,14,8
8,14,9,8
14,9,8,8
14,8,9,8
20,2,8,11
20,8,2,11
2,20,8,11
2,8,20,11
8,20,2,11
8,2,20,11
3,2,1,10
3,1,2,10
2,3,1,10
2,1,3,10
1,3,2,10
1,2,3,10
20,17,9,13
20,9,17,13
17,20,9,13
17,9,20,13
9,20,17,13
9,17,20,13
2,21,11,6
2,11,21,6
21,2,11,6
21,11,2,6
11,2,21,6
11,21,2,6
20,19,1,7
20,1,19,7
19,20,1,7
19,1,20,7
1,20,19,7
1,19,20,7
3,20,9,6
3,9,20,6
20,3,9,6
20,9,3,6
9,3,20,6
9,20,3,6
3,9,10,14
3,10,9,14
9,3,10,14
9,10,3,14
10,3,9,14
10,9,3,14
7,20,12,11
7,12,20,11
20,7,12,11
20,12,7,11
12,7,20,11
12,20,7,11
6,9,18,14
6,18,9,14
9,6,18,14
9,18,6,14
18,6,9,14
18,9,6,14
10,12,9,13
10,9,12,13
12,10,9,13
12,9,10,13
9,10,12,13
9,12,10,13
12,20,10,13
12,10,20,13
20,12,10,13
20,10,12,13
10,12,20,13
10,20,12,13
12,2,9,3
12,9,2,3
2,12,9,3
2,9,12,3
9,12,2,3
9,2,12,3
8,14,11,15
8,11,14,15
14,8,11,15
14,11,8,15
11,8,14,15
11,14,8,15
17,9,12,10
17,12,9,10
9,17,12,10
9,12,17,10
12,17,9,10
12,9,17,10
20,9,6,12
20,6,9,12
9,20,6,12
9,6,20,12
6,20,9,12
6,9,20,12
20,18,21,7
20,21,18,7
18,20,21,7
18,21,20,7
21,20,18,7
21,18,20,7
10,16,18,11
10,18,16,11
16,10,18,11
16,18,10,11
18,10,16,11
18,16,10,11
5,4,3,13
5,3,4,13
4,5,3,13
4,3,5,13
3,5,4,13
3,4,5,13
18,12,6,15
18,6,12,15
12,18,6,15
12,6,18,15
6,18,12,15
6,12,18,15
16,19,3,17
16,3,19,17
16,3,13,10
16,13,3,10
19,16,3,17
19,3,16,17
3,16,19,17
3,16,13,10
3,19,16,17
3,13,16,10
13,16,3,10
13,3,16,10
20,2,19,7
20,9,19,7
20,19,2,7
20,19,9,7
2,20,19,7
2,19,20,7
9,20,19,7
9,19,20,7
19,20,2,7
19,20,9,7
19,2,20,7
19,9,20,7
19,6,11,29
19,11,6,29
6,19,11,29
6,11,19,29
11,19,6,29
11,6,19,29
20,12,6,7
20,6,12,7
12,20,6,7
12,6,20,7
6,20,12,7
6,12,20,7
11,2,16,15
11,16,2,15
2,11,16,15
2,16,11,15
16,11,2,15
16,2,11,15
15,21,11,12
15,11,21,12
21,15,11,12
21,11,15,12
11,15,21,12
11,21,15,12
13,3,4,11
13,4,3,11
3,13,4,11
3,4,13,11
4,13,3,11
4,3,13,11
3,9,16,10
3,16,9,10
9,3,16,10
9,16,3,10
16,3,9,10
16,9,3,10
9,15,12,7
9,12,15,7
15,9,12,7
15,12,9,7
12,9,15,7
12,15,9,7
1,16,3,7
1,3,16,7
16,1,3,7
16,3,1,7
3,1,16,7
3,16,1,7
12,9,19,6
12,19,9,6
9,12,19,6
9,19,12,6
19,12,9,6
19,9,12,6
14,6,15,10
14,15,6,10
6,14,15,10
6,15,14,10
15,14,6,10
15,6,14,10
3,16,10,7
3,10,16,7
16,3,10,7
16,10,3,7
10,3,16,7
10,16,3,7
14,21,13,17
14,13,21,17
21,14,13,17
21,13,14,17
13,14,21,17
13,21,14,17
14,17,4,17
14,4,17,17
17,14,4,17
17,4,14,17
4,14,17,17
4,17,14,17
5,10,8,19
5,8,10,19
10,5,8,19
10,8,5,19
8,5,10,19
8,10,5,19
8,6,9,6
8,9,6,6
6,8,9,6
6,9,8,6
9,8,6,6
9,6,8,6
20,12,4,9
20,5,4,3
20,4,12,9
20,4,5,3
12,20,4,9
12,4,20,9
5,20,4,3
5,4,20,3
4,20,12,9
4,20,5,3
4,12,20,9
4,5,20,3
10,4,20,7
10,20,4,7
4,10,20,7
4,20,10,7
4,20,2,10
4,2,20,10
20,10,4,7
20,4,10,7
20,4,2,10
20,2,4,10
2,4,20,10
2,20,4,10
1,18,9,15
1,9,18,15
18,1,9,15
18,9,1,15
9,1,18,15
9,18,1,15
20,11,4,16
20,6,1,13
20,4,11,16
20,1,6,13
11,20,4,16
11,4,20,16
6,20,1,13
6,1,20,13
4,20,11,16
4,11,20,16
1,20,6,13
1,6,20,13
21,13,6,10
21,6,13,10
13,21,6,10
13,6,21,10
6,21,13,10
6,13,21,10
6,9,15,20
6,15,9,20
9,6,15,20
9,15,6,20
15,6,9,20
15,9,6,20
20,2,15,10
20,15,2,10
2,20,15,10
2,15,20,10
15,20,2,10
15,2,20,10
19,1,2,11
19,2,1,11
1,19,2,11
1,2,19,11
2,19,1,11
2,1,19,11
2,14,20,7
2,20,14,7
14,2,20,7
14,20,2,7
20,2,14,7
20,14,2,7
6,8,12,12
6,12,8,12
8,6,12,12
8,12,6,12
12,6,8,12
12,8,6,12
8,19,12,5
8,12,19,5
19,8,12,5
19,12,8,5
12,8,19,5
12,19,8,5
13,9,15,12
13,15,9,12
9,13,15,12
9,15,13,12
15,13,9,12
15,9,13,12
5,20,19,7
5,19,20,7
20,5,19,7
20,19,5,7
19,5,20,7
19,20,5,7
4,13,21,8
4,21,13,8
13,4,21,8
13,21,4,8
21,4,13,8
21,13,4,8
11,4,12,10
11,12,4,10
4,11,12,10
4,12,11,10
12,11,4,10
12,4,11,10
6,12,1,14
6,1,12,14
12,6,1,14
12,1,6,14
1,6,12,14
1,12,6,14
4,8,21,5
4,21,8,5
8,4,21,5
8,21,4,5
21,4,8,5
21,8,4,5
9,16,4,5
9,4,16,5
16,9,4,5
16,4,9,5
4,9,16,5
4,16,9,5
10,21,12,9
10,12,21,9
21,10,12,9
21,12,10,9
12,10,21,9
12,21,10,9
5,8,18,8
5,18,8,8
8,5,18,8
8,18,5,8
18,5,8,8
18,8,5,8
13,20,8,11
13,8,20,11
20,13,8,11
20,8,13,11
8,13,20,11
8,20,13,11
9,4,10,16
9,10,4,16
4,9,10,16
4,10,9,16
10,9,4,16
10,4,9,16
3,2,12,7
3,12,2,7
2,3,12,7
2,12,3,7
12,3,2,7
12,2,3,7
3,20,19,7
3,19,20,7
20,3,19,7
20,19,3,7
19,3,20,7
19,20,3,7
4,7,12,11
4,12,7,11
7,4,12,11
7,12,4,11
12,4,7,11
12,7,4,11
21,20,5,5
21,5,20,5
20,21,5,5
20,5,21,5
5,21,20,5
5,20,21,5
11,2,8,5
11,8,2,5
2,11,8,5
2,8,11,5
8,11,2,5
8,2,11,5
21,20,12,8
21,12,20,8
20,21,12,8
20,12,21,8
12,21,20,8
12,20,21,8
19,2,15,3
19,15,2,3
2,19,15,3
2,15,19,3
15,19,2,3
15,2,19,3
6,9,12,6
6,12,9,6
9,6,12,6
9,12,6,6
12,6,9,6
12,9,6,6
15,19,18,6
15,18,19,6
19,15,18,6
19,18,15,6
18,15,19,6
18,19,15,6
9,15,21,5
9,21,15,5
15,9,21,5
15,21,9,5
21,9,15,5
21,15,9,5
1,13,3,15
1,3,13,15
13,1,3,15
13,3,1,15
3,1,13,15
3,13,1,15
14,1,21,4
14,21,1,4
1,14,21,4
1,21,14,4
21,14,1,4
21,1,14,4
11,16,4,5
11,4,16,5
16,11,4,5
16,4,11,5
4,11,16,5
4,16,11,5
20,12,1,3
20,1,12,3
12,20,1,3
12,1,20,3
1,20,12,3
1,12,20,3
4,16,14,8
4,14,16,8
16,4,14,8
16,14,4,8
14,4,16,8
14,16,4,8
12,9,21,7
12,21,9,7
9,12,21,7
9,21,12,7
21,12,9,7
21,9,12,7
12,2,20,1
12,20,2,1
2,12,20,1
2,20,12,1
20,12,2,1
20,2,12,1
21,9,4,4
21,4,9,4
9,21,4,4
9,4,21,4
9,4,20,10
9,20,4,10
4,21,9,4
4,9,21,4
4,9,20,10
4,20,9,10
20,9,4,10
20,4,9,10
5,4,21,15
5,21,4,15
4,5,21,15
4,21,5,15
21,5,4,15
21,4,5,15
10,8,12,11
10,12,8,11
8,10,12,11
8,12,10,11
12,10,8,11
12,8,10,11
2,21,16,5
2,16,21,5
21,2,16,5
21,16,2,5
16,2,21,5
16,21,2,5
11,12,18,12
11,18,12,12
12,11,18,12
12,18,11,12
18,11,12,12
18,12,11,12
6,10,20,9
6,20,10,9
10,6,20,9
10,20,6,9
20,6,10,9
20,10,6,9
20,8,4,7
20,4,8,7
8,20,4,7
8,4,20,7
4,20,8,7
4,8,20,7
2,20,6,9
2,6,20,9
20,2,6,9
20,6,2,9
6,2,20,9
6,20,2,9
3,15,9,3
3,9,15,3
15,3,9,3
15,9,3,3
9,3,15,3
9,15,3,3
3,6,1,13
3,1,6,13
6,3,1,13
6,1,3,13
1,3,6,13
1,6,3,13
3,15,18,9
3,18,15,9
15,3,18,9
15,18,3,9
18,3,15,9
18,15,3,9
18,16,8,11
18,8,16,11
16,18,8,11
16,8,18,11
8,18,16,11
8,16,18,11
2,9,1,10
2,1,9,10
9,2,1,10
9,1,2,10
1,2,9,10
1,9,2,10
20,14,1,4
20,1,14,4
14,20,1,4
14,1,20,4
1,20,14,4
1,14,20,4
21,15,20,3
21,20,15,3
15,21,20,3
15,20,21,3
20,21,15,3
20,15,21,3
14,15,21,4
14,21,15,4
15,14,21,4
15,21,14,4
21,14,15,4
21,15,14,4
15,12,19,4
15,19,12,4
12,15,19,4
12,19,15,4
19,15,12,4
19,12,15,4
20,1,18,3
20,18,1,3
1,20,18,3
1,18,20,3
18,20,1,3
18,1,20,3
11,18,16,3
11,16,18,3
18,11,16,3
18,16,11,3
16,11,18,3
16,18,11,3
3,2,9,4
3,9,2,4
2,3,9,4
2,9,3,4
9,3,2,4
9,2,3,4
15,14,1,4
15,1,14,4
14,15,1,4
14,1,15,4
1,15,14,4
1,14,15,4
14,1,9,6
14,9,1,6
1,14,9,6
1,9,14,6
9,14,1,6
9,1,14,6
14,21,20,2
14,20,21,2
21,14,20,2
21,20,14,2
20,14,21,2
20,21,14,2
3,21,9,7
3,9,21,7
21,3,9,7
21,9,3,7
9,3,21,7
9,21,3,7
1,21,8,10
1,8,21,10
21,1,8,10
21,8,1,10
8,1,21,10
8,21,1,10
20,12,19,3
20,19,12,3
20,19,21,2
20,21,19,2
12,20,19,3
12,19,20,3
19,20,12,3
19,20,21,2
19,12,20,3
19,21,20,2
21,20,19,2
21,19,20,2
11,21,8,2
11,8,21,2
21,11,8,2
21,8,11,2
8,11,21,2
8,21,11,2
11,8,16,3
11,16,8,3
8,11,16,3
8,16,11,3
16,11,8,3
16,8,11,3
