anon-netid,blocks
d5e2ef128dcf3304f2aebc33821b4b9e8eb428aecfafe073c5924cbd5ce3a5be,"[11, 20, 16, 17]"
d5e4048d5f138de80dcf9a7741cb199eeb6fadeb24d0325d265ba8ff7c813274,"[5, 10, 6, 15]"
d5e46590b7d458c43bb53b70e5e0a9f70951f586d1ee0b5e56f67d4661a4b3dd,[6]
d5e8c567ff994e9257d6d2ec68bb59e28f604ad04590292930e81d57e2b80822,[15]
d5e9b64e5ebaeb78849b8ea0a1359e106630940a8e969968707643973d88a15f,[9]
d5ef38910a8d0ad8c9abc7951047f95b52021a82159ffab60ccc72c7af211fb3,"[9, 12, 14, 13]"
d5f760a8c0af0428596c64222ee8bc539c8f74629dd822bd130af9c965daba7d,"[6, 5, 2, 20]"
d5f988d194d03bf8fff6ebbbebed625bfd2a833dce818be7ffc60075810dd535,"[17, 1]"
d5ff554b0a0fbf98bc648e8367f38a543c467d1b5df205063e1dc58848ad4854,"[12, 13]"
d602c14cb9202b969f2af39b1200a0b014ce82b539a3d9899ec08f72370b7b8e,"[6, 16, 10]"
d60757540641cb26b327900156723b624534458faf6107edb6db614b291a7f1c,[15]
d6106ad29ccfe513b404ff5cd1e616c8c2a63051bee679a745fb1ca5fcc22f95,"[12, 1]"
d613d14003b08a389b1c75c1dbe3da249d2814d4b71a680c8df6daec1407b1c9,"[20, 6, 19]"
d619735cdac8d812b27f068860ffcb0ce9df87abf8ee390c87c2407b4cfc0e97,"[3, 9]"
d6198216cb67b9614f6bc1c327c29bfa7f1f261f265a9f2a93a96fc84dd35b76,[1]
d61b01358a30225bc78861c84356e0e4abb262b373a7665e05fa577b761b9cfc,"[8, 1]"
d61cae9de4fbfb24c0ca42f62c00b4e459f619818e1ef0d1c20e55efeb9a34c8,"[5, 7]"
d61f66f5e6df9d87449f96dc43ea54e1f5c2c0a92ac767c1e38033b1c3e691ff,"[7, 13, 18]"
d620d215a2ac5d81aa7cb50ed3100c09459191b534b7eb6935b7720258ca9408,"[1, 5, 17]"
d62beaee5109b514cce5588ff6ea9d456b3baf3c402b970a983ac39a11b9104b,"[16, 4, 18]"
d62c283266a7ea65cb8299cb5961fcd0628d9cf878a06ff46d5d429e00e8595a,[5]
d62eb2132a5af6da0ea47f3d1f6b46c4f81db5444acc99fcd339ecbb5819a90d,"[18, 6]"
d634678c98456f88a532778c4b205d282f57c0fb63e38c610dc920da15f85f2d,[1]
d63561bc64ef5a67e7054dc55ce682755d4a0b83f1b71c34546b4b6c96c92886,[5]
d63d50c2f2e2e4b5f9eace89a9efea0069b681d5ea48558d55364a526988a5ac,"[8, 6, 10, 5]"
d6407dd50f55c4c33e2c780e767651d20516a90ca236edfa7b4d0cedc047b2fa,"[5, 1, 3]"
d6424cb14816f57e231330b0fc4e18dd198dc492717bc09c2fb9330c85d27ebe,[11]
d648f5d08af50e0980cca60c3d50c7cd5c9d5373d6a8290f34903e7389bf13fe,[14]
d64cb4638765654cf497028a474538026afdf1fa2d5a1e48e4e0da6440528d39,"[12, 19, 13]"
d652ab9b50aa5b073e75672c18bcf553f9ddbd30a18fa98f5680a7a125b04708,[3]
d656a3931943a3cc1e4459ecf2cb8e01ef1e97726357d61d312cfc9046f758a4,[10]
d6598cbb628ea717afe7233c84f8f1f9ad97038b68c4c8f67fc044e360d3e402,"[9, 12, 16]"
d65dc39761f836cbb1b2ad75ebcec807466e1e7fa786ec671ded32264953d9b3,"[2, 6, 14]"
d65edcbce98746d89b7348db6e0e77f1318f5632a4d4a0193f43a4ba4bc96cd6,"[9, 13, 7]"
d66084a97bc183f493e8c6bd6b1b027a1266c44e5f7e2f2214d822f4f5b0e3ad,"[6, 16, 12, 15, 20]"
d6621a7cd85779c8ba40813b32c17c255e5b5ac24ec1997fb39d19dcc4220adb,[6]
d663b495683badfc961f784474fa6a749e0f817583d5f7812a4de3e573a99df0,"[11, 6]"
d665d90f6b89ae1c56792d843fc11b33da41503c5d242b766ade4f6ac727bc4f,"[16, 10, 11, 12]"
d6692f014cc390e65bfd8ea0a06e0fb90ff084b846d6f257914a46e6468851b0,"[4, 3, 16, 1]"
d66e5afe715e7b2cc9dca670b55cd3590d7965cfcd33256e6865d595099315f1,"[20, 1, 7]"
d67570eb2e9b7086aaec8b7a5427f00c9f2cf1d7d63287f9734563ac0cbc1743,"[12, 14, 19]"
d6776f5814ea3ca84c7710f80add399c293060956fe938fceb48b09e94d5f6a5,[12]
d67d93f6011e041b6d51d57cfaf1abdff935158b290d45761ebe4dbd9f99f948,"[6, 14, 8, 3]"
d67f90dba3cc19ec0c39bf4da78d48f994517275b87610b520967e0e1b8f6fa9,"[2, 7, 15]"
d680edcdc6b56f1817b01705a5ac8d9ae4264ecb832b5e167c280946dbac4a67,"[14, 8, 4]"
d6821bcb70631f5b8fe53cfc1eb291b8ba7110dcdc952a876232eb46e4af8e2b,[9]
d686ebf56e7e14191284f93942f4d01738f8d8f8df3cb2fe4b415818a5a2d078,"[2, 6]"
d68ff1eb17428f585699552e153ea26c7d513b932394a3f330021d66c8cffad2,"[16, 2, 16]"
d69c60e1f604deb28f0f985af5dfbfb0785978e5161f39a19a6c7fd27fc581dd,"[10, 19, 15]"
d69e3f5bcc720c9627a5191347ea807ab318c40d8b71ef6deb7bac4e0dbf9521,"[1, 4]"
d69e8401b49cf36cdd89d1f23165de8ef71ec2f4318845e8f7ffb82534e5ed4e,[7]
d6a54b74552ca6bce9fbdb8cd0b823d5e1b34330d3f9b8f86dc196fdc20d1bd1,"[6, 14, 9, 16]"
d6a9cb16e20c29a27fc1be37c621e9bea022ba7898bada035644f0804a5ddba0,"[12, 6]"
d6b024d7c896205fe386c6b8c7b11f07b919f50260bd84de6c89479abc137a22,"[1, 17, 7]"
d6b582acbe2b51904f4d68e5ae8e8c6031cc415186e86edef678bad06313d8f1,"[4, 12]"
d6c0152010773a2069ca0ce085496804ecd3adeb29e628bb03c8522abe879900,"[11, 12, 7, 2, 8]"
d6c102c8175af882d32d5831b5dcad38e4bb3682b07456b491d15ad3bf50997c,"[12, 13]"
d6c577429e43bc4b32b7bc1534cc235b0b02045e231e78d6ded412d1a3bb1754,[11]
d6c58fe6761acb20ea46c6db175b025aa9a857e1d433491fc043a68261f960bc,[5]
d6c96e437f8518d1d6c61a6475c227b1f65aeed2a2e0f152dacbc9a179b8c89a,"[12, 7]"
d6d11e43f1d8cdbaa7b1b6729aad4d233e56e92b7796726c89269aeb09f6c138,[9]
d6d52b669265714d799e5a9949afe3c16481a365b29c7e2769b1d2421f0d2e0e,[8]
d6d8cda5b7b1bcc817f410545e559d49a770ed3c67bbf5bab1d302a23cc02dac,"[3, 11, 20, 9]"
d6d8ef7212a31690016fcf5ea9f31c65a620221fd01d861c581c95adb6c8a0c9,"[6, 13]"
d6de6048641412d633b03b125d51a7ed9492c594435cb5d2dd759d4fcf01d3cf,[1]
d6e8275387927e80a9316ad2bd5f9957217f2d1467d5303e3740a7e12d0d2ff4,"[12, 4, 14]"
d6e8a4fd3314a90406c3970329731040732637dbb024efff9254d6e8b985f349,"[9, 18, 7]"
d6f06d4ac7c72d260522c0c8be879080b3fc8fb720f8346f96965d81dfa3865f,"[16, 15]"
d6f6b31382b7e75aafb0a998413abd1584c19795cb0fee2da913d01b54061bcf,[17]
d6fb314a4f28acbc8ca557685470aed2bedcc2052bd48d320d9d3c512ac0d1bb,"[15, 5]"
d6fbf655ec7ad6d07b86cbc129d7f32179b1b4781ec318a4fe8d2638fa4d4aba,"[11, 3]"
d6fddb85c07f7b730de8b1700fc8789c5d2f5fac104c3ca5c39346d28ca17d37,[5]
d7004999bfb579e28582d7310e722f526af32f89bca2ab7755ee8351e8bf5b80,"[3, 5, 6]"
d703623f704dae65b0e9f0e7dd1fedacd9fd9fd8d3cb3e8931842a559a667397,[3]
d70c26ef26c49fd168f14a4402a60f4b377349a2fe043f9d7338b7a28616cf79,"[12, 20, 2]"
d71215c3f24c20bf5d5ad7d5c2034286bbf03120dfce9983e59a6318b6bb60e8,"[10, 7, 20]"
d715a74e32c30daf444ab478758f44d5cd93f846ec8718e1c795cb4ee65b5621,"[20, 17]"
d7232b415951b45e61c081ec149f6aa5e60af932f65e9ab4fc13a0d31459bc7d,"[9, 10]"
d729084bd4cc9ab48f8f9db935d1b994f22e0e23d92f001844262aeb78063ea8,"[3, 1]"
d72c69fe010277aa3ffba75292082f51476077c19dfefcb2ec50276110278eb2,[17]
d72f11c72818dab2afae21ed63a3e17fe90ddea418aed75c56a53cf22984c6cb,[9]
d736114b727ec1d91a1d9293a5d09d29a71d554661b1fa39df18268950359db8,"[3, 4]"
d743e0859adc11cbec2ab5da381adbace3cd1552515923792c5528027c56fdcd,"[6, 4, 5]"
d7500158a5b5bb8a5204c1217c1d9eab5c0035b8fc155a97bc932c459ef30d75,"[9, 4, 6, 1]"
d755e9d4248f1584d433422de052883d1070ef55c7b9e8d27e6b4e396c52c15b,"[18, 16]"
d756b3d7e4bdb69ed233eea272e693e62e9b99c5eea6bf3bdb83b5052b5ada2b,"[14, 8, 20]"
d7600529e71f92d874529f68ca483c83e2d1292a12dfc5b231c7d5336e8ce517,"[10, 1, 8]"
d761e08d12a26b01029a0c076105aa22e64d1433b1475d734c938d6375bbda09,"[5, 14, 2]"
d762d8fc3adcc7ac62c697bd43af0c449c83a0eff754d0442d5916c73fd68491,[14]
d76340e112f245ae0850c4f98c44ad2cefa51fe244fb041c3735bb816a8b51cc,"[9, 16, 14, 6]"
d764d6ccd542716b76abeba0080944ebcdc70e2f463f3ef0852b147176f7dd7e,"[20, 13, 17, 12]"
d76a09c90637e28dce7e2aaf466c815f227e665dc2169e5cd6926c86519247ec,"[3, 18]"
d76afca48652a10564ef550530bea6ccd97b5ef00cc8ae7a7d48116fdd75a206,[12]
d76cba32fd6fcc33b3363d7b664311b36bc14dcea3582a4de02dbd41708fd145,"[13, 19, 5]"
d774fa9bde0042ec88ebc75ebd87df9bc05884a06b65099ebf31e6665332ab56,"[9, 19, 7]"
d77cd52362759cbb8c9583887f047593bdc8679104fce1dd85e3a7b7bc59ed0c,"[9, 14, 6, 13]"
d78895c16846bee15ab82a2b944921c65ab43e9e24f33281a7d01d7635e93377,"[2, 7, 15]"
d790adf80c320cecff8a4be28df1cf4af40664a5f12821b565eca795b8beda62,[19]
d7957846fbf40305cb1d4bc1a6ad597761f7392047e9996321b047536073902b,"[12, 6, 13, 8]"
d79dfb8fcb54609d51184996b688cf708ff976d1704ef87624349f327b72994f,"[12, 17, 3]"
d7a452fee88992b6738fe762659cc6ef6fa1c4922df04b6eab0b7459429cf0e4,"[6, 1]"
d7a4e1446c2d40bb96b3bb0c3c6d03434fd4f79fa117060763303dc292c5d7b1,"[6, 14, 10, 11]"
d7a8f853b3ec3ac21393331b56e03387ea4de9d4bcef4d8fae3119bee21e4b2d,"[3, 6, 15, 5]"
d7ab3da7e3ab35a4e6ecd663de23e72a42b707c5cfc5c4012a95b91a63dc9181,"[5, 6, 2]"
d7ad47f1f95e9342faf819cf7fd9aa2569568001fed57d226d748685ee85859f,"[8, 3, 12, 16, 15, 16]"
d7ada9d48da6932762e10c1e4a543e35960dca2ec39f2ec6713fb8887fa9bca1,"[9, 6, 20, 5, 18]"
d7b8e237c51ea2bee4741d5a67b5453c9d5df5b72127f3cef632f80a74a66f9f,"[2, 14, 11, 19, 15]"
d7bdb33e55d6d01cfaed9feb95bd4053d67062a5e1d1b930a0b4dc6dd22564e7,"[16, 20, 13, 11]"
d7c0303b83b0446a844447aa02ffe41dfe33538b64c4863a0b1016c207bfbc58,"[17, 20]"
d7c62797f6b3334c0c2880176cddd0c726e5bbadd33fe9f0d1b55e41e8e4a323,"[15, 16, 11]"
d7ce1d8504bd0b70df75ac2bb42f76e82f15a300c090a1c0a566dcd97f0a46e7,"[7, 6, 13]"
d7d0f69deebadbc6bb46b48b4436bb78f2cb75ae6112d3aa4e7d9b3c552cfeba,[3]
d7d3857c4ee60c525d94fae96c080cd5195c01413591bdc88df345c2b366943a,"[4, 18, 11, 11]"
d7d4e4b208277e8fe8caeb81c42a4e683ae601b547c593a38f1aa89e3b5b80de,"[2, 7]"
d7d4ff98f6695dc5ddb168d56c912c66c489363f3481d86f10a89dc91debb444,"[1, 10, 6]"
d7d767b5b11a18ed6df7cd0f6f5f3ec6ca2a0d44a063530cfe855ee658a2d98b,[13]
d7de430c7b997e5c5926215409b9a2c8d424e446df35e12b0705ced349e6cb12,"[8, 5]"
d7e453ed05bcb86e8c839aac6942ce123f9a3924a4a17f4008c021fcd7ad975b,[9]
d7ed85b715c575c46df47b78faea2298ba1d34abd56eb9baa314ea6924064819,"[5, 16, 20, 6]"
d7ee4af7882e3af0ed8078f3ec41abe1f5388a00f9a4906dca488e9d03d08dab,[3]
d7f8eec5c72e7ad14c6fa12a5d14aa18a550f28ed9e380d1a0924fa93a76eb83,"[6, 9, 7]"
d7fa594ab2ebec0ee00efe70299d6e9e67c7f80148470cba299d9384ff401736,[13]
d8015bc0d66903e6a6e540dd81018cf4d068cf5d87a6ac414f3fa6ab537978c1,"[16, 20, 11]"
d8031dc20da1fbb7c6fde84b2ed6249f7301b08fec3191d1c3c0534bb0233823,[9]
d807a7021da6344099b75bdbf798c5315f0090ab736fcfb07878df90e40f548d,"[12, 3, 2, 16]"
d80a7f9b1f1a9708c19974e6060ea39e88eca923e664143a04b9425d2823779f,[3]
d80cc6e32420e31c261e640dfe63279d8539405528fb9a010f925ed5809b736a,"[18, 19, 1, 14]"
d8105fe1a50dc84719b4a4f6d0a357a2b34b5e5be7e208f3677aebbaf14c0b65,"[9, 13, 1]"
d81297a414bca7d8e7874470fe25dc32a2239c9f620e7905e917aca93d45c083,[2]
d812f569134c4c926d3ae291ebde9a8bb98fcd24ef6b92210578b4f9dd91f8e8,[16]
d81407528159f8bd1ffa20827e05eae124f304a8afb371f81e720d9b0d7e7bb2,"[11, 6, 7, 1]"
d815fae41731988b0ae2482e473ea08f426c395c9dfc204966f2ec016cc21193,"[1, 19, 11]"
d816b3e6861057688ec54078648b1ea55ef39d9f8a303569a75d2f6c2e844000,"[14, 8, 20]"
d816f63a10a91cf3e41b0f3982aba5ef06252a7818885104f41c8875cc5207b4,"[11, 17, 16]"
d81f458a01569a8fa21af115b517d479b4feb7f6d97aaa50a14933e07a1189ff,"[4, 11]"
d82530881f0d300416bb068144aa3dc692a1990147a8fe2753d1d28e0475c6f9,"[1, 20, 14, 5]"
d8279a9b1483d4b89263de53a157f3fc1c8caa43f0427e6ca72430813f50fbd5,"[14, 5, 9, 17]"
d827c431f66f3fd7f81aa4a04d9555bf0f9cca05c16c176ba081b9d88de2c3cc,"[3, 13, 14]"
d830651dfd223012282bf411eb3794d3a7885eaec8779deae1e300fe8d0ecd91,"[6, 2, 15]"
d8408cf48173a9eecddd1e19aaaa6c905c8c54cd72b70ce9e901765898ad7775,"[10, 20]"
d8413ba9c205176a8688a0a0dd9512a5c4cff84284d51b7026b4b8f32523d765,"[13, 4, 20]"
d8441ffbc139334271fd2be697a10b647155c8ea286d44806b57ff17f97030c0,"[11, 4, 17]"
d84b9c4a1a8aa7defce5ab421e0f2e3df7e3cefc912c44038b4d29123a4202a0,[5]
d84e8239892d9e08b059a0c0ef39f04101c043eee0c262fa89e1ccfb0b3fc27c,"[18, 9]"
d850f5a791a7ae1e08230c44f921178a196605d7e4211b80dbeba58a906e6025,"[11, 13, 14, 7]"
d851c6edd25beed0e42a294555f6710aba0de98f83394dccc7e20e0855c2bf29,"[17, 6]"
d85ad5a6c5117094bd1c3aa94fbfa4e73a733dbb1363d074bb1871262fa40d1b,"[14, 6, 7, 8]"
d85de11d046cc255007103559c6027516953ed614da3c88cd8c8011d8051ae16,"[14, 17, 12]"
d866a84cb57924ec0cd99440cef9804dd43b94e8c7e09baed211e528e0fc4f90,"[6, 19]"
d868d4c9031843158dcf4a9028563f8f2c3baadc6e53f599d38cffe289730398,"[8, 1]"
d86c09f8a05cc650494b0028de0b38318ffffc05d9d0e20e6592811f3e0f9dbb,"[11, 10]"
d872e9fd911564135a27242e93b8f1c68341f773cb6ef407cc2ddb85177142d6,"[9, 11, 6]"
d87562dd19978f53f65cd977dd054f6873ca8471465941e21b4a9210844be8d0,"[10, 12]"
d879de9e3b38786bc2e143dc7a9c81ae42f16da2fa3947671fa50c752766ad8d,"[5, 17]"
d87bfe716546d1f98f811ede2ca36a3fa7ea3ea0a424af4182da153e233beb66,"[3, 10, 11, 13]"
d87c582f41b1e460d3923e93a96a77213f9fe4e7ac2c83c71d9835528425e9a3,[20]
d87e6866f55c51f68e3d33cea1da16de74058ac69530b2526ed87ef0ada06ca7,"[20, 1, 2]"
d87f689303fa13ffc7edb9a1f63f8d7a015b3d63e9450814fd27fbdedfa83185,"[14, 19, 9, 15, 14]"
d87fbc2cd2d50218a91510c463de001383128ea3c0fe73c44b533a32f3b4b275,"[3, 19]"
d88278aaf2ecef82c9f856862369ce43f1c4af3ed9365e480f954f282c8d3039,"[14, 16, 15, 11, 14]"
d888c47bd0b08184c69a90914c31e8b785b66395811b81d4a54c9b37abc580f4,"[12, 16, 15, 7]"
d88b0f4493b1646b392e325d8fd730e5c2f2aa3d8b0aef86f021e1544b1cfb70,"[11, 6]"
d891d713b017f8b6b2586fa25ff30784ab3b997c19704f581361fbaa106b56c4,[13]
d89d5641079d4f80bf20dbd4f388b44f04b16e598941f099176b4dad8e4027a3,"[2, 9, 7]"
d89f52d82173585207fe0cdcf0b2c2ea682401633bf7ffc3137459e42d6c9dde,"[5, 2, 6, 15, 9]"
d8af1c096e6528ad4676a76bfc13121da9c7dbe08dadcb6dc2067b1cd04ad900,"[6, 14, 8]"
d8b1a8951ee0516d2fa08574ec72eec1c93d93ee83a9aa82e6c83781c8ecbb54,"[8, 7, 4, 1]"
d8b23c546c3e0c5b92fe63573df2845875d2fd0595b53a92f211c54e3968a1db,"[12, 15, 10]"
d8b4503cfca5f39befd084f6b00ce4755514630e26a9e538155eebf050774621,"[3, 5]"
d8b941d8f713ad8db1edec61566dec0b61351f20e1176fa6b31bb9ff22ff9647,[17]
d8b9469af10dbc880d8e6a5dc5f80d4dd306b70ae416de77bd2f43f48f91be07,[4]
d8bad977fc9a4a80087b52d6fbe925604c2d45fb918ea3328f9934346962f113,[17]
d8bf0b842321be6f465c42645a398beacf22f590f8bc00cfdbd86e6de9b80743,[9]
d8c1e91f21b33d74db06633ab3200857ca4aa3997e829d8800c9a4e708ade8dc,"[13, 11]"
d8c3ccc95f2537cbe0e8d449ddc92d9620dd306387d50e0b98006cd5aac63ddd,"[12, 14, 20]"
d8c8fbed39a6c98e44fef7648c1d74a40ce500455c83ab952b0b364a052a883d,[9]
d8cb892d6baa8638acd791886e8fcd863186eb5271e51fac16c4cfac7a3bf2cc,"[16, 2, 15, 18]"
d8d5580d33164582394bc21cee70c8453a9f98bdb8dd421fa48dbcc6fc3e0463,"[11, 6]"
d8d59f155a42a0e152bb90972f3f5a35398585e314134235999450268cc2006d,[12]
d8d6f7f573f867d7230c60b29da6a79f3e28765f2adae0623279d01d2997c0b4,"[6, 13, 3]"
d8d7601285462eaf0cead05ed42b627aaa1745d562026484f6e0279f7f998332,"[2, 5, 1, 3, 9]"
d8daa302095f24b04aad10f161c22aa27c6c03c0af187d7e8d4d3c0cf827741c,[8]
d8dac0801e8fcc32846b965dd6eedc335f588921b81512600c8754ce9fa0c2a6,[1]
d8e874e9d1e2ae997162b73ec1622f426df790d3e64631c664b1a5a3f5e28b01,"[10, 20]"
d8e899f7aadbcdfe1154cd5108575e02bfa70f776e7acd1ae9c6bdf926baa603,"[5, 12, 10, 14]"
d8e8c749e43d859bcdcaf982c681d587c374c5fcaf2fdb71d6575f1311efd7f0,"[4, 6, 2]"
d8e9192351facb51ded407f4cc9908a0d53ce80829365c1e047bf1f75f1402d5,"[10, 18]"
d8e9235b06ee220bf5b42ad766b513255c2f9adc44808912e932667d5a02f600,"[6, 7, 4]"
d8ee355dd226581a091b65b054c7fd488323b03560803171f6b44cb35b31178e,[1]
d8f0376af7947bb0ebf75186f98ce82a73dfd58e098d911c4a695a15ad6190e1,"[16, 20, 13, 4, 6]"
d8f104854c16a2fa308a4882dd2fb9ed335189bc84213080145e04bcf6ded628,"[15, 6, 12, 7]"
d8f2b0b8b61d457a3436b6a3df103f3ea7a941fe5eb2649f97cdfda5056bb792,"[12, 2, 1, 7]"
d8f541b67bcc1d6c2c58122fb8694e1e33837f61f60d9722c5caa54a0fd6ffe0,"[6, 11, 9, 15]"
d8f6594ee750c71ed3aa494a4a15c65997973aa5f10e30c10df2b553605d6392,"[20, 1]"
d8f6e18bba985f976908632a6e0279c526f3491929b4c879a00d4469aac831bd,"[16, 7, 11, 18]"
d8fdbf80fe3a1060e69a25b0eaa162c0041584c4aaa3ba414439d69ea3438bef,"[16, 17, 11]"
d90122ec8f2d7b3efd7c0f4f9a17dc57244017698cea810e753721c3410e392d,"[13, 10, 17]"
d9016c4fbf32a1574b83514acbf6a1ff76acc60bcdac312e169c949392d3e0cd,"[18, 20, 10]"
d90556ca8b2163bbd38702fef82d35fabf4cf9446376e76e7184a6419e0f6268,[11]
d90b997944bbc38524689a7a2dd84163ddd990940d54ca7650149da01b3484a9,"[3, 13, 9]"
d90bb2930c2853b07d504de85d5d0004455cc3041a516fe18e28a72572580753,"[8, 14]"
d90e934ec117e41d554f11e5987eab564ff4ca65f4f021ac617a63f6f1594ac1,"[3, 7, 2, 10]"
d9152036420d4c5c6a2c77c886aa65fd694ab310cc88ec707bdeb24d5240809b,"[20, 3, 7]"
d916177ee5708daa0b74591fb9200861b5b9c5638d3597a11b236450fdcde49c,"[17, 10]"
d926c36853d852ba24e55fe6c7db911adc338c6e6af12b80c69e26f34675c087,"[19, 17, 4, 13, 14]"
d927f7e7f8398d703c1b17edca884eeb4f496c1aabb296067e0591d0cc7015d5,"[11, 12, 14, 17]"
d928e3d9622ead6adb1ebc255ed8112088632ccf1c65e1d2a2b59c3cee18fd1a,[9]
d92a8b089e61bdff273e310cc979a0e30cf3d9c82afb61599b11c5ede3ebe69a,[13]
d92e08133561ede79b8154dc38690e8cbde0a3c5564b602866368ebc113ef787,"[16, 11]"
d92e1fe95fbd2fb19149436420e2270972b1dee10588ab929a2db30f19effc15,"[6, 14, 11, 17]"
d9366549bf130a5c3d4a86c1fbae5fd62ae1afcd972af6a3383209d3db05923a,"[15, 12, 11]"
d937591a1cc30c12fc2eb6e50249771fc5bbebe4421fe9b383cf7a75b5b208bb,"[14, 19, 20, 12]"
d9385b62540c41f4738e3e078277a505a2b23b49881405289a3027043df2ae8d,[15]
d93b42cace2455915f5a52f11316f09b70c962f65279a9b4c4d414c8af334786,"[8, 20]"
d9471fca933c29fb00e91bf7ad74a9678e26a9400a67c0bd4da822ba6368be55,"[6, 3, 14, 8]"
d94879a0fa0c54d15cba7d72d14b01d5d58dc835a29f354082d1a95225e8c692,"[18, 7, 2]"
d94cef64cf97aad36b3f76f3887aecca859dcbf77f436051a3a399f782ffeacc,"[9, 2, 13]"
d94e5a58ab51cce9f9a4f397c9cf43eb5d2d97bcce1f0a73530953b058cd2fcd,[11]
d94f0564d897894320ddb6af0a2b3b8e833af04dd0ab643f6c15fa4f5d2dc9cb,"[9, 18, 6, 14]"
d950c169aa45ba6c00c15da0e8ea1c274b8c7f056319fb82c9a910c1b536b06a,[19]
d954b1f77f8c1a15659bbe5a5b4708e0f237ed37ededdfe7c280abe353aa004f,"[5, 12, 18, 10]"
d9567dcabfeac95d69ecca95751a7d91905d01b38901d8410524fac600bd4a22,"[7, 2, 17]"
d95afcefe3043cc23d26d27c2d707b6a3729346a3bc19d128dffd0059021c7d4,"[10, 7, 8, 2]"
d95deccda3eb1b8d52a72eeb997146549708875541bb5d87da7a69d553c16f73,"[6, 13, 7]"
d9601a02be09eac2ef2387446cd6c294564204d51c537a295ae3bd97c94551cc,"[16, 15, 14]"
d964b050991813db1bdb2434aa4600b5389f2018b7a56fee0828d44f55f9a36f,[19]
d964ddb5ce0c7f139ba68bc02a10e3e4101f0c47b0d7c03b69e14ba6c9cee5e2,"[11, 6, 13, 1]"
d96c9e2f8d729e312d6673b2e7c0565e9416339e695d43cfbd5921855c0e4063,"[1, 6]"
d972e94cf8290c6febd13ecf302f8e831797471cf5ba369acb317480ad5862a6,"[15, 11, 14, 17]"
d97be384ca37290884fd9520f9b0e4d309296a180bfaaaec93a030eeac8e194f,"[5, 2]"
d97f650d6de97bb630e5e07a53484ab863a4a7eae8ed4e6fb4ea9875d9387c18,"[9, 17]"
d9829de2c40001c4667f981e5786159148b383d93b1f8cc348b928fae0c9490b,"[10, 7]"
d98875f1d5a5191dec1f79bb586d7327bcf11be629cc06bc1108d16dea69178a,"[4, 12, 11]"
d9887a5a8a935a90fddef61f90bfdf39d1c6fee0d0332abd61995b07ed0976f4,"[10, 13, 20]"
d995cac7d70113aa700bf84c81ae9b022b180ef8fb5ea091fce39b36ed1381d1,"[12, 13]"
d996a4fa42ccdabdb64b33dcb80c215cc70accb4e3d7a92a54d7620398b4ae13,"[16, 5, 10, 16]"
d999f28163a8c7035c9989fe1ecf3b82922a652695edc54873ce83d43ee2cb8f,"[12, 16, 11, 17]"
d99d57c7c58fb28d55ad3f5fce392e7e3e748eaaaaec6155449d634fb4f5ce67,[9]
d99fcca786ad0961869b98ad7db2f980a11117451823b17303edd59fe615581d,"[6, 4, 12, 14]"
d9a232b6c5c189bda10e814dbf5f684db93e0e8ae082056465ddcd7c16c33e39,"[15, 18, 9, 7]"
d9a7f10fbdd9a3e041d9feced0b5fa157ff32674d67602bdf1773a4d8b6f5915,[18]
d9a8a40cb7ef25a855e5442c46d68c2bd852a73b4822a2ffee7b3ef61f9e6b8f,"[10, 2, 5]"
d9aca459650f6559bb75a355e216d6f0339aa07312a31db4177bd395cb88caa2,"[5, 10, 14, 17]"
d9b01249af93495a4285fca770a4723eaf654e2824ff5ed91b2058ff1514155f,[9]
d9b7efe4ddfdbc5c9c308dc98d70d6f305f29dd18e165f1c1d6a9d1bc6b4c032,"[16, 2, 15]"
d9b9470c954cacfc2d1cccf83fd6e9092be6ae713c9c9badbc030e2d3d3e1377,"[9, 12, 2, 7, 8]"
d9bc3d2459158ad9372a0c6dec6aaf783ab71668238cde4031570ffd59cc9e98,[17]
d9bfacea5493abf7944ab1a27f624bae9039939229d4a2afdb81972579af5393,"[20, 14, 1, 11, 7]"
d9c1880b8a00711753b441be2974a64f95bd0c6833fc82d33145166f3b40a636,"[3, 16, 9, 14]"
d9c1ea0d27f0b84c6b88967a0e13654edb470b661673b1703ed7943609daa581,"[11, 11]"
d9c348250f30366514615f50cdddc714f27cbf5203311a1472d86e1dcb8f45ea,"[18, 3, 19, 1]"
d9c5e5cd585763fbb5acc72e3c8df2548c58069c61170644fb56313b24151198,"[11, 12]"
d9c6a0043f57148b599e234f3a4c4f173b6e19e9808edf706f4a9da6da831551,"[14, 4]"
d9c7124ecdf37dae08c8b3cea42f5f5185d6530efa1fbc1a6c3caf791eeb52c8,"[4, 1]"
d9cae801e6dae1ffbf779fd2eb69d79a9b13455c4d5ba77cac8b7e0f321f20d7,"[2, 6, 19]"
d9d136eeb3967864c77a99e825e271e4f07e38e1b6df34b1db0a75248fbcb7f2,[6]
d9d4ff35d28cd19ee7efbc7decc7db2b985cccb67b7a5b9e01dbe3da8cac5bb5,"[8, 6, 3, 1]"
d9d671e8765e3a7326c360f15ba8210c4ebd1d3f94ca95fdc0cc9f1ab36aa2b5,"[20, 18, 11]"
d9d80ed0647898da6214c5e92181152697813571163fb5fe652219c9b8a2cecc,"[3, 10, 20]"
d9d8c8768cf036055baa85909bf454872a08de7211add4f7c1722704de1acd1c,"[20, 2, 17, 18]"
