conflicts,quints,quads,four in five slots,triple in 24h (no gaps),triple in same day (no gaps),three in four slots,evening/morning b2b,other b2b,two in three slots,singular late exam,"two exams, large gap",avg_max,lateness,size_cutoff,reserved,num_blocks,alpha,gamma,delta,vega,theta,large_block_size,large_exam_weight,large_block_weight,large_size_1,large_cutoff_freedom,tradeoff,flpens,source_file
0,0,1,4,43,30,332,517,1226,3203,1210,727,16.122140672782873,27982,286.0,4.0,23.0,47.09776163101196,23.85593071579933,2.234150916337967,3.603576719760895,5.028894543647766,1804.4313192367556,75.91881155967712,12.972937524318697,251.91299319267276,0.6655532717704773,0.5952506065368652,0.010880067013204,20250619_072545i368fl_test-0cd369c08610055ba4afc6e7038fc073.csv
14,0,2,8,48,40,385,598,1178,3644,1342,609,16.32336391437309,39422,259.0,6.0,20.0,99.11530554294586,26.489071398973465,4.889077842235565,4.15937602519989,4.971590340137482,1690.699815750122,37.22166419029236,39.91814851760864,330.2720308303833,3.629457473754883,0.4598950743675232,0.7173914909362793,20250619_072545i369fl_test-de87c312d61679d9a22fb7c944f02fca.csv
0,0,4,17,47,32,479,583,1402,3382,1122,744,16.09308868501529,33392,251.0,2.0,23.0,75.88901698589325,8.182598575949669,2.8241515159606934,1.2033845484256744,2.509714961051941,1228.4540981054306,18.840180337429047,69.53406929969788,394.9907898902893,0.0865691825747489,0.0556646846234798,0.5834075212478638,20250619_072545i370fl_test-22c7619b18dabb45e0aab3bc62df9145.csv
2,0,1,9,32,25,239,388,910,3455,1116,825,16.552538226299696,40624,273.0,2.0,20.0,28.980779498815536,26.5912327170372,9.895180463790894,4.719672501087189,7.003082633018494,1348.3208417892456,48.050689697265625,36.33206486701965,389.4490361213684,2.9647703170776367,0.3930019438266754,0.889136016368866,20250619_072545i372fl_test-e0bf8b0a426bf6f6eb3fb04c913dad9a.csv
2,0,5,4,39,30,305,458,938,3746,912,770,15.730091743119266,34376,273.0,2.0,20.0,26.417926102876663,20.43862611055374,9.856205582618712,2.99950510263443,1.592267006635666,1403.154194355011,86.77653670310974,27.35355794429779,250.92527866363525,0.0828666687011718,0.4195016920566559,0.8235746622085571,20250619_072545i371fl_test-b292482324d01694a3ffaf981a367bd8.csv
1,0,5,5,70,41,314,411,1301,3352,1320,661,15.751987767584096,23741,203.0,3.0,20.0,19.984627664089203,49.519745111465454,6.870999336242676,2.455609887838364,1.3399089872837069,1145.4790830612185,99.34405088424684,6.8129763007164,246.11676633358,1.645284652709961,0.3209103941917419,0.8279012441635132,20250619_072545i373fl_test-6796d594528d69b1da511d08163c32c2.csv
1,1,1,3,44,25,343,541,1000,3820,910,599,15.929908256880736,30667,203.0,3.0,20.0,36.76086336374283,16.969853937625885,9.63409423828125,6.133918166160584,4.482055008411408,1320.0235962867737,45.3299343585968,84.76911783218384,368.29538345336914,2.424464702606201,0.1297443658113479,0.6076496243476868,20250619_072545i374fl_test-fb0e8d738eed844d7874dccc8e82c647.csv
1,0,4,4,47,25,315,519,973,3428,857,590,15.979816513761468,37098,265.0,0.0,20.0,12.927103415131567,28.26705276966095,1.1231249570846558,3.737342655658722,6.265932321548462,1003.0828723683952,81.90118074417114,3.5354651510715485,221.6536521911621,2.089883804321289,0.54755699634552,0.7576447129249573,20250619_072545i375fl_test-399d6fe8eee683d31d593f51cc319986.csv
1,1,4,18,95,43,491,622,1275,3418,1002,556,15.185932721712538,25525,265.0,0.0,20.0,48.95514041185379,26.75272047519684,6.299468874931336,1.7690275609493256,4.710268974304199,1860.7832193374636,96.34221196174622,58.29616785049439,276.36754512786865,0.7449283003807068,0.9014098048210144,0.3130533099174499,20250619_072545i376fl_test-ab624a0decc889b6da8a914069f4c8b8.csv
1,0,2,2,38,19,279,267,990,3386,951,760,15.978226299694189,35568,268.0,2.0,21.0,71.40179932117462,40.36593437194824,8.120383620262146,8.495860695838928,0.5579950287938118,1780.9025049209597,34.51192378997803,94.71039772033691,331.58960342407227,3.1739039421081543,0.6009246110916138,0.420929491519928,20250619_072545i377fl_test-e45336e6f7ca8de221ecd6591740f858.csv
1,1,6,9,79,47,424,555,1200,3459,801,674,15.643914373088686,32104,265.0,0.0,20.0,53.93961012363434,16.789195090532303,0.948113054037094,4.9333131313323975,0.6691727787256241,1602.928102016449,77.01018452644348,88.4290099143982,339.46971893310547,0.3666153252124786,0.8314469456672668,0.4464151859283447,20250619_072545i378fl_test-99f15c765caec9841e3ee3730f404272.csv
1,0,0,6,34,13,310,555,941,2804,836,690,16.30948012232416,34086,268.0,2.0,21.0,97.39392817020416,8.081426993012428,1.2235737591981888,4.147008955478668,8.560437560081482,1998.3336925506592,6.625461578369141,60.93366742134094,207.0647671818733,0.9877455830574036,0.6512083411216736,0.626197874546051,20250619_072545i379fl_test-c1d4d725611992e5f90c0afc1c8c1de3.csv
0,0,1,5,51,27,275,574,1243,2759,975,761,16.40262996941896,45463,259.0,3.0,22.0,88.81039798259735,49.09546256065369,1.2731587886810305,3.2968327403068542,8.36225152015686,1053.1281903386116,18.073034286499023,65.24989008903503,225.77177584171292,2.8660271167755127,0.902807354927063,0.4452389776706695,20250619_072545i380fl_test-b7f8f6d42f14fc9456e4d65c0ad1fdea.csv
1,0,3,7,68,61,324,467,1284,3636,989,654,15.624831804281346,34262,265.0,0.0,20.0,16.44130751490593,42.599860429763794,2.840761840343476,7.2382766008377075,5.997116565704346,1754.6617984771729,53.28189134597778,84.63744521141052,307.094931602478,2.855712413787842,0.9597620368003844,0.9547092318534852,20250619_072545i381fl_test-4e37529fea44679c8568312ccd6463bf.csv
0,0,3,8,64,27,356,394,1040,3851,1111,612,16.08782874617737,29390,221.0,1.0,23.0,27.127751260995865,31.00634455680847,2.6213717460632324,0.1019959431141614,7.429004907608032,1768.3749198913574,46.41266465187073,61.966437101364136,300.926673412323,2.9598164558410645,0.1064374670386314,0.7827041745185852,20250619_072545i382fl_test-e36f5a2f92e4ddc007f9c95e5d2f4632.csv
1,0,4,10,65,17,368,703,978,3477,926,635,16.06446483180428,37362,265.0,0.0,20.0,63.3706271648407,24.858042895793915,4.954600036144257,2.8981271386146545,0.1450817566365003,1481.6193282604218,52.93482542037964,19.641871750354767,277.84451842308044,2.867485761642456,0.3735593855381012,0.1246919855475425,20250619_072545i384fl_test-3c253740ab4e80999917e817d6ed7e5a.csv
1,0,2,7,21,37,357,305,916,3867,997,637,16.217737003058105,36443,268.0,2.0,21.0,79.93821918964386,28.248947858810425,9.260733127593994,1.3756705820560455,9.600126147270204,1410.249024629593,68.5929000377655,39.17672038078308,314.8425579071045,1.4272315502166748,0.7982951998710632,0.5779945850372314,20250619_072545i385fl_test-fa404b96e717290227d9d57eda257b42.csv
0,0,2,3,47,23,354,627,713,3624,954,681,15.773577981651377,35765,222.0,2.0,20.0,13.849803768098354,14.04063493013382,2.161797136068344,5.977008938789368,5.079221129417419,1940.178751945496,91.76802635192873,1.0350861586630344,243.67727041244507,3.75129508972168,0.7640356421470642,0.3644765317440033,20250619_072545i386fl_test-f91f364eef1600387c7690a34a2e1a42.csv
1,1,4,4,37,38,346,329,1043,3988,963,584,16.001223241590214,34094,268.0,2.0,21.0,22.63138860464096,8.472889699041843,6.637418270111084,0.7791288942098618,4.542535245418549,1194.1435039043429,5.907221138477325,39.68140780925751,288.79557847976685,0.5779765248298645,0.9525952935218812,0.694435715675354,20250619_072545i388fl_test-6981f12c40dd0d29d4a56f088f223b81.csv
1,0,6,11,78,39,495,646,970,3997,998,577,15.412660550458716,30060,265.0,0.0,20.0,87.68672406673431,41.94023281335831,3.5387834906578064,7.092861533164978,6.915972232818604,1251.448005437851,2.3178452625870705,95.50517797470091,256.67701959609985,1.265844225883484,0.2750782668590545,0.0242155026644468,20250619_072545i387fl_test-886c957432890f592da72cc356866fdf.csv
0,0,1,2,39,15,251,358,1106,3267,1072,767,16.746299694189602,51794,286.0,4.0,23.0,48.29991430044174,20.469388365745544,9.607810974121094,2.2280822694301605,8.928887248039246,1176.9379675388336,42.10806787014008,89.18127417564392,202.74652801454067,2.676188707351685,0.1325349658727646,0.4188759624958038,20250619_072545i389fl_test-419a060158b7e80ee687c19f67ed92c9.csv
2,0,1,9,34,27,249,380,993,3238,1090,798,16.480733944954128,40624,273.0,2.0,20.0,16.951695680618286,16.797560900449753,3.2856565713882446,2.3368845880031586,4.245108962059021,1289.4126176834106,60.51089763641357,85.84763407707214,396.7827558517456,2.002426624298096,0.9762680530548096,0.5263386368751526,20250619_072545i390fl_test-c7ffd4c42ca85f7a0702afbc09ec9426.csv
0,0,5,5,74,23,363,471,849,3926,1036,733,16.11321100917431,30792,275.0,1.0,20.0,36.87324792146683,41.28777742385864,1.9600661098957064,6.506741642951965,3.0277925729751587,1584.683120250702,50.93104839324951,58.119696378707886,246.1968839168549,2.506972551345825,0.3698408305644989,0.0383809953927993,20250619_072545i391fl_test-5ab8fff8a0c7ca274a98a4e7315f26b3.csv
0,0,0,5,49,31,248,462,1174,3278,876,635,15.96966360856269,27995,221.0,1.0,23.0,27.57071137428284,42.96387106180191,8.975419402122498,6.979348659515381,6.638668179512024,1156.5239280462265,94.15451884269714,0.4893542267382145,251.6435146331787,2.8514862060546875,0.3239131569862366,0.1000052541494369,20250619_072545i392fl_test-be87df7949f5401aaa553baf856d9d3a.csv
2,0,1,9,30,23,346,625,689,3207,761,804,15.759510703363915,34945,273.0,2.0,20.0,97.8276950120926,23.060262799263,9.765297770500185,9.963398575782776,9.955076575279236,1860.650718212128,62.327468395233154,10.6515571475029,385.3312969207764,0.3576595485210418,0.0475675910711288,0.539137601852417,20250619_072545i393fl_test-285598efa50e673748850063f0d56e93.csv
2,0,1,7,35,16,339,301,983,3387,1042,586,16.403058103975535,35021,273.0,2.0,20.0,49.59167152643204,24.08891007304192,7.678518891334534,2.721213698387146,9.075299501419067,1802.999198436737,17.278221249580383,19.44778710603714,367.97070503234863,3.107898473739624,0.2509625554084778,0.4704424738883972,20250619_072545i394fl_test-a8415ee0068686a74e6331f44c975024.csv
0,0,5,9,38,27,319,489,1093,3653,959,542,15.27737003058104,23088,275.0,1.0,20.0,35.093894600868225,12.628555819392204,9.6127188205719,7.672635912895203,2.466887533664704,1941.4539337158203,59.96886491775513,46.10840082168579,204.5918270945549,1.2865960597991943,0.4234070777893066,0.3131104111671448,20250619_072545i395fl_test-3d75453952640518534ac2acd381282b.csv
0,0,1,6,58,23,455,496,1056,3928,1123,497,15.422996941896024,19356,222.0,2.0,20.0,83.84783923625946,14.648121073842049,9.399645924568176,8.486331105232239,9.984952807426453,1751.391351222992,29.28321063518524,60.88244318962097,245.36018669605252,0.5416353344917297,0.302143931388855,0.639506995677948,20250619_072545i396fl_test-92caf596608fed532e75f354c80c2aca.csv
0,0,3,7,55,26,316,673,1080,3437,1104,659,16.335474006116208,35752,251.0,2.0,23.0,75.13484954833984,13.817332312464714,2.863598465919494,0.3030189499258995,3.717533946037293,1391.2732601165771,50.91119408607483,95.83659172058104,250.77826380729675,1.3820146322250366,0.483523815870285,0.7242605090141296,20250619_072545i397fl_test-0570906e44312655166f5ab279ec718f.csv
0,0,4,8,34,24,372,572,1244,2677,1073,626,16.282018348623854,32945,251.0,2.0,23.0,55.71031868457794,11.328237652778624,9.574425220489502,3.273489773273468,8.186561465263367,1562.1795654296875,48.80942404270172,90.58610796928406,246.4452564716339,0.4034435153007507,0.6080759763717651,0.327515035867691,20250619_072545i398fl_test-11d6bcdb7e572c9ce88020c2b066fc56.csv
2,0,6,7,44,38,330,553,1039,3539,684,667,15.222018348623854,33535,273.0,2.0,20.0,77.51719832420349,34.39256101846695,4.11695659160614,6.195273995399475,4.385371804237366,1451.0434567928314,73.99605512619019,1.816701889038086,217.348550260067,0.593333899974823,0.4369986653327942,0.5806720852851868,20250619_072545i399fl_test-eaf16cb2ea744565ce4e28d74f968865.csv
2,0,0,6,41,17,282,364,942,3149,999,646,16.26262996941896,33229,206.0,4.0,21.0,62.44873046875,46.22865051031113,3.625651001930237,9.607566595077516,5.708802938461304,1349.902331829071,61.57795190811157,61.3436222076416,265.9205377101898,3.469423055648804,0.2992438077926636,0.8507791757583618,20250619_072545i400fl_test-1ee1767c469d489237569c8579a49c67.csv
0,0,1,8,67,28,316,543,1209,2678,883,701,16.0531498470948,27069,286.0,4.0,23.0,70.53196966648102,30.789487957954407,1.135745570063591,5.452108979225159,4.795962572097778,1029.6855457127094,38.33111822605133,80.13614416122437,377.3097276687622,0.8535374402999878,0.9432307481765748,0.4197843372821808,20250619_072545i401fl_test-cccc684fbb9578e066241d92e5560486.csv
0,0,4,5,71,8,374,645,665,3563,1121,707,16.537431192660552,36076,275.0,1.0,20.0,81.46628975868225,41.604589223861694,1.160779669880867,1.1484205722808838,2.084343582391739,1838.6658430099487,99.43981766700745,8.869100362062454,352.74672508239746,2.6592843532562256,0.4655202627182007,0.3399860858917236,20250619_072545i402fl_test-862d34f82765b2f0c46cd234559e8bfd.csv
2,0,1,8,27,29,290,198,1151,3101,911,562,16.049357798165136,33803,273.0,2.0,20.0,45.714707374572754,40.74919790029526,6.423013806343079,1.9154660403728485,6.45788311958313,1989.5973801612852,50.11424422264099,20.831741392612457,350.6947994232178,0.5409204959869385,0.2282807976007461,0.9889256954193116,20250619_072545i403fl_test-b9da4d5ad0f37887ba766f048cc3ef49.csv
0,0,1,11,40,22,279,430,1444,2884,1046,633,16.616452599388378,37108,221.0,1.0,23.0,66.42873704433441,16.345076262950897,5.488503575325012,2.2125589847564697,5.913367867469788,1330.712080001831,23.454001545906067,35.51481664180756,240.21581411361691,1.022975206375122,0.3336638510227203,0.7532141208648682,20250619_072545i404fl_test-3065c54ee23414adb310da5a485cee94.csv
